lon,lat,"poplar_yield Mt/ha"
-110.25,39.25,1.604403853
-109.75,39.25,1.779625863
-109.25,39.25,1.862155944
-108.75,39.25,2.044776082
-108.25,39.25,1.927501857
-107.75,39.25,1.88755393
-107.25,39.25,1.727761924
-106.75,39.25,2.09659791
-106.25,39.25,1.970536262
-105.75,39.25,3.215856254
-105.25,39.25,3.25689584
-104.75,39.25,2.722786665
-104.25,39.25,2.426086267
-103.75,39.25,2.449793021
-103.25,39.25,2.542781432
-102.75,39.25,2.438804309
-102.25,39.25,2.370883226
-101.75,39.25,2.442994912
-101.25,39.25,2.471349835
-100.75,39.25,2.15364784
-100.25,39.25,2.42038697
-99.75,39.25,2.916162908
-99.25,39.25,4.426570468
-98.75,39.25,6.544222302
-98.25,39.25,3.535386622
-97.75,39.25,3.584791422
-97.25,39.25,8.375379774
-96.75,39.25,13.50605435
-96.25,39.25,13.33662907
-95.75,39.25,13.78219151
-95.25,39.25,14.1259008
-94.75,39.25,14.92655776
-94.25,39.25,15.28859341
-93.75,39.25,15.38353486
-93.25,39.25,14.80624253
-92.75,39.25,14.85788069
-92.25,39.25,14.91621792
-91.75,39.25,14.50001451
-91.25,39.25,14.25415576
-90.75,39.25,14.18046529
-90.25,39.25,14.1944384
-89.75,39.25,15.55162917
-89.25,39.25,15.67129344
-88.75,39.25,15.72554242
-88.25,39.25,15.94032046
-87.75,39.25,15.98971221
-87.25,39.25,15.89077229
-86.75,39.25,16.07013177
-86.25,39.25,15.9859573
-85.75,39.25,16.19542713
-85.25,39.25,16.58422687
-84.75,39.25,16.52832329
-84.25,39.25,16.27338041
-83.75,39.25,16.35645235
-83.25,39.25,14.4734841
-82.75,39.25,13.03683259
-82.25,39.25,12.82644242
-81.75,39.25,15.77902593
-81.25,39.25,15.47501231
-80.75,39.25,15.01487168
-80.25,39.25,14.75835047
-79.75,39.25,14.68311825
-79.25,39.25,14.99613388
-78.75,39.25,14.67757128
-78.25,39.25,14.74276234
-77.75,39.25,15.1961287
-77.25,39.25,14.83847596
-76.75,39.25,14.65517331
-76.25,39.25,14.84426423
-75.75,39.25,14.94158588
-75.25,39.25,15.15019937
-74.75,39.25,15.09919462
-74.25,39.25,NA
-73.75,39.25,NA
-73.25,39.25,NA
-72.75,39.25,NA
-72.25,39.25,NA
-71.75,39.25,NA
-71.25,39.25,NA
-70.75,39.25,NA
-70.25,39.25,NA
-69.75,39.25,NA
-69.25,39.25,NA
-68.75,39.25,NA
-68.25,39.25,NA
-67.75,39.25,NA
-67.25,39.25,NA
-124.25,39.75,NA
-123.75,39.75,7.769726753
-123.25,39.75,8.573541045
-122.75,39.75,7.085957527
-122.25,39.75,8.5860008
-121.75,39.75,8.438977599
-121.25,39.75,5.02209425
-120.75,39.75,5.254757404
-120.25,39.75,5.055984855
-119.75,39.75,3.644759258
-119.25,39.75,3.36908102
-118.75,39.75,4.596098065
-118.25,39.75,6.934912205
-117.75,39.75,6.693492532
-117.25,39.75,6.80801332
-116.75,39.75,6.365394592
-116.25,39.75,3.167401155
-115.75,39.75,3.345766862
-115.25,39.75,1.83643659
-114.75,39.75,3.090317249
-114.25,39.75,2.463084658
-113.75,39.75,3.858721852
-113.25,39.75,3.435484469
-112.75,39.75,3.306115568
-112.25,39.75,2.956258059
-111.75,39.75,2.412059069
-111.25,39.75,2.362512946
-110.75,39.75,1.889306704
-110.25,39.75,2.033400536
-109.75,39.75,1.526659528
-109.25,39.75,1.789817065
-108.75,39.75,1.635415852
-108.25,39.75,2.420315593
-107.75,39.75,1.757712811
-107.25,39.75,0.558731258
-106.75,39.75,1.095165312
-106.25,39.75,0.530801564
-105.75,39.75,1.931732893
-105.25,39.75,2.11869518
-104.75,39.75,1.886906226
-104.25,39.75,2.067099412
-103.75,39.75,2.265663942
-103.25,39.75,2.372337977
-102.75,39.75,2.243732214
-102.25,39.75,2.398168147
-101.75,39.75,2.242793143
-101.25,39.75,2.388058603
-100.75,39.75,2.485312223
-100.25,39.75,2.626909912
-99.75,39.75,2.908105552
-99.25,39.75,4.679555363
-98.75,39.75,3.124187291
-98.25,39.75,4.465383424
-97.75,39.75,3.155653775
-97.25,39.75,12.84264512
-96.75,39.75,13.89499452
-96.25,39.75,14.39661185
-95.75,39.75,14.50214307
-95.25,39.75,14.90534014
-94.75,39.75,15.413573
-94.25,39.75,15.46180248
-93.75,39.75,15.45199222
-93.25,39.75,15.47798951
-92.75,39.75,15.69719851
-92.25,39.75,15.76204247
-91.75,39.75,15.4292798
-91.25,39.75,15.14095598
-90.75,39.75,15.15511817
-90.25,39.75,15.16263114
-89.75,39.75,14.94314808
-89.25,39.75,15.60624361
-88.75,39.75,15.64774937
-88.25,39.75,15.64106703
-87.75,39.75,15.61298235
-87.25,39.75,15.55509765
-86.75,39.75,15.42305296
-86.25,39.75,15.50619862
-85.75,39.75,15.87951536
-85.25,39.75,15.79220669
-84.75,39.75,15.63000939
-84.25,39.75,15.5005335
-83.75,39.75,15.94825888
-83.25,39.75,14.1741501
-82.75,39.75,14.6335019
-82.25,39.75,15.9055207
-81.75,39.75,15.2699121
-81.25,39.75,14.62711741
-80.75,39.75,14.43853606
-80.25,39.75,14.79974736
-79.75,39.75,14.49900069
-79.25,39.75,14.35546046
-78.75,39.75,14.40933406
-78.25,39.75,15.40231201
-77.75,39.75,15.42086571
-77.25,39.75,15.20139834
-76.75,39.75,15.11524325
-76.25,39.75,15.01919775
-75.75,39.75,15.06061512
-75.25,39.75,15.10917959
-74.75,39.75,15.2976595
-74.25,39.75,15.34888322
-73.75,39.75,NA
-73.25,39.75,NA
-72.75,39.75,NA
-72.25,39.75,NA
-71.75,39.75,NA
-71.25,39.75,NA
-70.75,39.75,NA
-70.25,39.75,NA
-69.75,39.75,NA
-69.25,39.75,NA
-68.75,39.75,NA
-68.25,39.75,NA
-67.75,39.75,NA
-67.25,39.75,NA
-124.25,40.25,NA
-123.75,40.25,8.154951334
-123.25,40.25,7.583044171
-122.75,40.25,7.437003851
-122.25,40.25,8.336123824
-121.75,40.25,8.142064214
-121.25,40.25,6.266995668
-120.75,40.25,6.357133389
-120.25,40.25,9.868019819
-119.75,40.25,7.098944187
-119.25,40.25,10.51979144
-118.75,40.25,10.29758358
-118.25,40.25,6.310148239
-117.75,40.25,5.54032445
-117.25,40.25,5.380097628
-116.75,40.25,5.437073708
-116.25,40.25,4.477183223
-115.75,40.25,2.23219951
-115.25,40.25,2.177928487
-114.75,40.25,2.407324711
-114.25,40.25,2.356535196
-113.75,40.25,3.878360987
-113.25,40.25,6.668468952
-112.75,40.25,2.61556685
-112.25,40.25,3.660137057
-111.75,40.25,4.590847194
-111.25,40.25,2.090753466
-110.75,40.25,2.211820185
-110.25,40.25,2.065325181
-109.75,40.25,1.602202356
-109.25,40.25,1.787382662
-108.75,40.25,1.6598171
-108.25,40.25,1.91762358
-107.75,40.25,0.960872471
-107.25,40.25,1.837646564
-106.75,40.25,2.034716407
-106.25,40.25,5.528038502
-105.75,40.25,2.415820807
-105.25,40.25,2.310085893
-104.75,40.25,2.40266641
-104.25,40.25,5.238243937
-103.75,40.25,5.482212901
-103.25,40.25,5.416682959
-102.75,40.25,2.557276686
-102.25,40.25,6.647078991
-101.75,40.25,2.442713181
-101.25,40.25,2.446432908
-100.75,40.25,2.781703671
-100.25,40.25,2.747268478
-99.75,40.25,2.660462856
-99.25,40.25,3.816378646
-98.75,40.25,3.02341342
-98.25,40.25,3.378503323
-97.75,40.25,11.07010841
-97.25,40.25,11.34599549
-96.75,40.25,13.00389184
-96.25,40.25,13.59678957
-95.75,40.25,13.99807268
-95.25,40.25,14.42135518
-94.75,40.25,14.4563516
-94.25,40.25,15.03282388
-93.75,40.25,15.03838725
-93.25,40.25,14.86211459
-92.75,40.25,14.79215225
-92.25,40.25,14.63974184
-91.75,40.25,14.47701719
-91.25,40.25,14.35246362
-90.75,40.25,14.30077924
-90.25,40.25,14.44804642
-89.75,40.25,15.7839987
-89.25,40.25,16.08894004
-88.75,40.25,16.18547493
-88.25,40.25,16.01145797
-87.75,40.25,16.13972876
-87.25,40.25,16.08055777
-86.75,40.25,16.04121816
-86.25,40.25,16.07170743
-85.75,40.25,16.05212924
-85.25,40.25,16.35057189
-84.75,40.25,16.15227842
-84.25,40.25,17.34047198
-83.75,40.25,17.53715521
-83.25,40.25,16.60986251
-82.75,40.25,15.72660089
-82.25,40.25,15.26610228
-81.75,40.25,15.06524968
-81.25,40.25,14.6742388
-80.75,40.25,14.84649989
-80.25,40.25,14.72144544
-79.75,40.25,14.68100515
-79.25,40.25,14.81404716
-78.75,40.25,14.8356254
-78.25,40.25,14.93127124
-77.75,40.25,14.85768218
-77.25,40.25,14.82933307
-76.75,40.25,14.90020646
-76.25,40.25,14.85382362
-75.75,40.25,14.84501828
-75.25,40.25,14.94626676
-74.75,40.25,14.70635311
-74.25,40.25,14.74438873
-73.75,40.25,NA
-73.25,40.25,NA
-72.75,40.25,NA
-72.25,40.25,NA
-71.75,40.25,NA
-71.25,40.25,NA
-70.75,40.25,NA
-70.25,40.25,NA
-69.75,40.25,NA
-69.25,40.25,NA
-68.75,40.25,NA
-68.25,40.25,NA
-67.75,40.25,NA
-67.25,40.25,NA
-124.25,40.75,NA
-123.75,40.75,6.765031219
-123.25,40.75,6.749943495
-122.75,40.75,5.769972801
-122.25,40.75,5.812504888
-121.75,40.75,6.459063888
-121.25,40.75,6.434234977
-120.75,40.75,6.57330513
-120.25,40.75,9.31071043
-119.75,40.75,9.300037622
-119.25,40.75,9.146114588
-118.75,40.75,13.19677258
-118.25,40.75,13.45218563
-117.75,40.75,10.65923595
-117.25,40.75,9.497953415
-116.75,40.75,5.275457382
-116.25,40.75,6.433383822
-115.75,40.75,2.717476885
-115.25,40.75,2.637912432
-114.75,40.75,2.890043259
-114.25,40.75,2.868556579
-113.75,40.75,5.720467567
-113.25,40.75,6.893966198
-112.75,40.75,6.279468536
-112.25,40.75,6.382535696
-111.75,40.75,3.212500016
-111.25,40.75,3.20987761
-110.75,40.75,2.665301859
-110.25,40.75,2.192214429
-109.75,40.75,2.25273326
-109.25,40.75,1.668342054
-108.75,40.75,1.772439629
-108.25,40.75,2.048798501
-107.75,40.75,2.145178914
-107.25,40.75,1.854577959
-106.75,40.75,2.009982268
-106.25,40.75,1.67087992
-105.75,40.75,1.697281897
-105.25,40.75,1.956414183
-104.75,40.75,1.9549342
-104.25,40.75,2.188586593
-103.75,40.75,4.420197308
-103.25,40.75,2.313945691
-102.75,40.75,2.673031986
-102.25,40.75,2.829211354
-101.75,40.75,2.565654218
-101.25,40.75,2.406260371
-100.75,40.75,7.538831711
-100.25,40.75,2.902938525
-99.75,40.75,3.468451262
-99.25,40.75,3.533512831
-98.75,40.75,6.691895326
-98.25,40.75,8.890709877
-97.75,40.75,10.00059817
-97.25,40.75,9.745448165
-96.75,40.75,12.63734545
-96.25,40.75,14.30679878
-95.75,40.75,14.34691853
-95.25,40.75,14.51709138
-94.75,40.75,14.96910254
-94.25,40.75,15.25063064
-93.75,40.75,15.38506362
-93.25,40.75,15.42832639
-92.75,40.75,15.1981073
-92.25,40.75,15.05187485
-91.75,40.75,14.77051192
-91.25,40.75,14.67562146
-90.75,40.75,14.72211732
-90.25,40.75,14.8275435
-89.75,40.75,15.22343212
-89.25,40.75,15.41957166
-88.75,40.75,15.43674125
-88.25,40.75,15.38259612
-87.75,40.75,15.31771157
-87.25,40.75,15.21830055
-86.75,40.75,15.16120447
-86.25,40.75,15.31848967
-85.75,40.75,15.46473026
-85.25,40.75,15.42084718
-84.75,40.75,15.26478713
-84.25,40.75,15.59730023
-83.75,40.75,15.48457408
-83.25,40.75,14.99452972
-82.75,40.75,14.54188621
-82.25,40.75,14.57874417
-81.75,40.75,14.45284891
-81.25,40.75,14.18882348
-80.75,40.75,14.2462194
-80.25,40.75,14.22579515
-79.75,40.75,14.02530437
-79.25,40.75,14.18267554
-78.75,40.75,14.42579968
-78.25,40.75,15.25367677
-77.75,40.75,15.16465962
-77.25,40.75,15.08684267
-76.75,40.75,15.15948753
-76.25,40.75,15.13382546
-75.75,40.75,15.19223495
-75.25,40.75,15.13002052
-74.75,40.75,14.91839842
-74.25,40.75,15.20204365
-73.75,40.75,15.22163367
-73.25,40.75,15.2808631
-72.75,40.75,15.29783441
-72.25,40.75,15.23339862
-71.75,40.75,NA
-71.25,40.75,NA
-70.75,40.75,NA
-70.25,40.75,NA
-69.75,40.75,NA
-69.25,40.75,NA
-68.75,40.75,NA
-68.25,40.75,NA
-67.75,40.75,NA
-67.25,40.75,NA
-124.25,41.25,NA
-123.75,41.25,7.173791528
-123.25,41.25,6.19944036
-122.75,41.25,6.75680995
-122.25,41.25,7.076605558
-121.75,41.25,7.082680464
-121.25,41.25,7.271501422
-120.75,41.25,9.624708891
-120.25,41.25,9.612713456
-119.75,41.25,9.279581308
-119.25,41.25,9.278987646
-118.75,41.25,9.578937292
-118.25,41.25,9.764839411
-117.75,41.25,12.39460278
-117.25,41.25,9.445772171
-116.75,41.25,7.287683487
-116.25,41.25,2.982813716
-115.75,41.25,2.609550953
-115.25,41.25,2.737934788
-114.75,41.25,2.436142365
-114.25,41.25,2.602969805
-113.75,41.25,3.990628123
-113.25,41.25,4.533036947
-112.75,41.25,4.769415557
-112.25,41.25,3.913457394
-111.75,41.25,3.400990963
-111.25,41.25,3.530442715
-110.75,41.25,2.918375929
-110.25,41.25,2.441555262
-109.75,41.25,2.595825672
-109.25,41.25,3.242658138
-108.75,41.25,2.238221318
-108.25,41.25,2.457672507
-107.75,41.25,2.370337248
-107.25,41.25,2.111706336
-106.75,41.25,2.193300327
-106.25,41.25,2.14400212
-105.75,41.25,2.262215217
-105.25,41.25,2.15534091
-104.75,41.25,1.981299321
-104.25,41.25,1.981485287
-103.75,41.25,2.231083214
-103.25,41.25,2.247471213
-102.75,41.25,2.923684716
-102.25,41.25,2.871506512
-101.75,41.25,2.634704709
-101.25,41.25,6.891397953
-100.75,41.25,7.423767567
-100.25,41.25,3.256443977
-99.75,41.25,4.23022747
-99.25,41.25,3.417921364
-98.75,41.25,5.48116525
-98.25,41.25,7.699007193
-97.75,41.25,8.232661353
-97.25,41.25,8.074914085
-96.75,41.25,10.07286072
-96.25,41.25,12.33100474
-95.75,41.25,12.8832433
-95.25,41.25,13.21923335
-94.75,41.25,13.45446136
-94.25,41.25,13.70066696
-93.75,41.25,14.13852135
-93.25,41.25,14.27895281
-92.75,41.25,14.30274672
-92.25,41.25,14.1856477
-91.75,41.25,14.10260704
-91.25,41.25,13.93557429
-90.75,41.25,13.92463756
-90.25,41.25,14.12017981
-89.75,41.25,15.48608012
-89.25,41.25,15.52416166
-88.75,41.25,15.51323679
-88.25,41.25,15.30485074
-87.75,41.25,15.49689281
-87.25,41.25,15.25389111
-86.75,41.25,15.26339865
-86.25,41.25,15.1340723
-85.75,41.25,15.23667969
-85.25,41.25,15.91972804
-84.75,41.25,15.58243823
-84.25,41.25,15.51121664
-83.75,41.25,15.11298933
-83.25,41.25,14.83286268
-82.75,41.25,14.40165526
-82.25,41.25,14.55175264
-81.75,41.25,14.61169159
-81.25,41.25,14.49801111
-80.75,41.25,14.48337168
-80.25,41.25,14.44909817
-79.75,41.25,14.45624024
-79.25,41.25,14.31799424
-78.75,41.25,14.76805262
-78.25,41.25,14.80494312
-77.75,41.25,14.63543011
-77.25,41.25,14.73252307
-76.75,41.25,14.72647177
-76.25,41.25,14.82928623
-75.75,41.25,14.8064547
-75.25,41.25,14.71886288
-74.75,41.25,14.79918632
-74.25,41.25,14.833133
-73.75,41.25,14.84152119
-73.25,41.25,14.91755645
-72.75,41.25,14.92792539
-72.25,41.25,14.74946878
-71.75,41.25,14.76342635
-71.25,41.25,NA
-70.75,41.25,14.78299639
-70.25,41.25,NA
-69.75,41.25,NA
-69.25,41.25,NA
-68.75,41.25,NA
-68.25,41.25,NA
-67.75,41.25,NA
-67.25,41.25,NA
-124.25,41.75,NA
-123.75,41.75,6.400655508
-123.25,41.75,6.389398575
-122.75,41.75,6.190359592
-122.25,41.75,8.773810863
-121.75,41.75,9.174519181
-121.25,41.75,9.183310866
-120.75,41.75,9.220448732
-120.25,41.75,9.06722784
-119.75,41.75,9.26943481
-119.25,41.75,9.292712808
-118.75,41.75,9.64854598
-118.25,41.75,9.611585736
-117.75,41.75,8.093721867
-117.25,41.75,8.525734544
-116.75,41.75,8.828598857
-116.25,41.75,3.23726058
-115.75,41.75,2.442899148
-115.25,41.75,2.504574458
-114.75,41.75,2.365537882
-114.25,41.75,2.6334548
-113.75,41.75,2.607970834
-113.25,41.75,2.633899848
-112.75,41.75,2.510832946
-112.25,41.75,2.528359095
-111.75,41.75,2.489583294
-111.25,41.75,3.341828187
-110.75,41.75,2.737465302
-110.25,41.75,2.814430396
-109.75,41.75,2.770981391
-109.25,41.75,2.402831713
-108.75,41.75,2.708716094
-108.25,41.75,2.399493307
-107.75,41.75,2.396130413
-107.25,41.75,1.870363355
-106.75,41.75,1.890440385
-106.25,41.75,1.903804938
-105.75,41.75,1.671773394
-105.25,41.75,1.799408992
-104.75,41.75,1.938937704
-104.25,41.75,1.875320872
-103.75,41.75,2.069890499
-103.25,41.75,2.263273895
-102.75,41.75,2.946188748
-102.25,41.75,7.402822018
-101.75,41.75,7.45468235
-101.25,41.75,7.873679161
-100.75,41.75,8.284452438
-100.25,41.75,7.91778326
-99.75,41.75,7.352804661
-99.25,41.75,3.591711819
-98.75,41.75,8.402809302
-98.25,41.75,3.265805244
-97.75,41.75,5.706266827
-97.25,41.75,9.324917263
-96.75,41.75,9.928344318
-96.25,41.75,11.57051921
-95.75,41.75,12.07882851
-95.25,41.75,12.74964306
-94.75,41.75,13.40986596
-94.25,41.75,13.73876598
-93.75,41.75,14.01576837
-93.25,41.75,14.32252566
-92.75,41.75,14.28616789
-92.25,41.75,14.36454164
-91.75,41.75,14.30080891
-91.25,41.75,14.22465669
-90.75,41.75,14.23716889
-90.25,41.75,14.36546737
-89.75,41.75,14.79021231
-89.25,41.75,15.04976087
-88.75,41.75,14.93067715
-88.25,41.75,14.70531547
-87.75,41.75,14.56709703
-87.25,41.75,14.57316536
-86.75,41.75,14.76464057
-86.25,41.75,14.73487294
-85.75,41.75,15.0331912
-85.25,41.75,14.86695898
-84.75,41.75,14.98309648
-84.25,41.75,14.88059839
-83.75,41.75,14.52606368
-83.25,41.75,13.98657799
-82.75,41.75,13.98116326
-82.25,41.75,NA
-81.75,41.75,13.91093593
-81.25,41.75,13.91056326
-80.75,41.75,13.7409189
-80.25,41.75,13.97633023
-79.75,41.75,13.90712685
-79.25,41.75,13.78487613
-78.75,41.75,13.9632384
-78.25,41.75,14.95811964
-77.75,41.75,14.99435422
-77.25,41.75,14.98574349
-76.75,41.75,14.90275806
-76.25,41.75,14.95964424
-75.75,41.75,14.98609627
-75.25,41.75,15.0611108
-74.75,41.75,15.07022738
-74.25,41.75,15.10179766
-73.75,41.75,15.1116269
-73.25,41.75,15.12058486
-72.75,41.75,15.17390872
-72.25,41.75,15.07928816
-71.75,41.75,15.14298612
-71.25,41.75,15.1695012
-70.75,41.75,15.18698172
-70.25,41.75,15.06780134
-69.75,41.75,NA
-69.25,41.75,NA
-68.75,41.75,NA
-68.25,41.75,NA
-67.75,41.75,NA
-67.25,41.75,NA
-124.25,42.25,NA
-123.75,42.25,6.707464457
-123.25,42.25,7.328565717
-122.75,42.25,6.951212287
-122.25,42.25,9.529368281
-121.75,42.25,9.534332156
-121.25,42.25,9.54768002
-120.75,42.25,9.294791818
-120.25,42.25,9.1518116
-119.75,42.25,9.239812493
-119.25,42.25,9.216697216
-118.75,42.25,12.70547581
-118.25,42.25,9.513381124
-117.75,42.25,6.622592211
-117.25,42.25,6.858985424
-116.75,42.25,7.975812554
-116.25,42.25,2.90264229
-115.75,42.25,2.214193543
-115.25,42.25,2.243998051
-114.75,42.25,2.284006675
-114.25,42.25,2.30352958
-113.75,42.25,2.300339142
-113.25,42.25,2.402665615
-112.75,42.25,2.668643395
-112.25,42.25,2.757565975
-111.75,42.25,2.611470024
-111.25,42.25,2.69666632
-110.75,42.25,3.073010445
-110.25,42.25,3.171368837
-109.75,42.25,2.907346288
-109.25,42.25,2.894591093
-108.75,42.25,2.409842014
-108.25,42.25,2.037702004
-107.75,42.25,2.026603222
-107.25,42.25,2.181901932
-106.75,42.25,2.250906229
-106.25,42.25,2.038108706
-105.75,42.25,2.104279995
-105.25,42.25,2.315714161
-104.75,42.25,2.039710879
-104.25,42.25,2.365439733
-103.75,42.25,2.114099264
-103.25,42.25,2.609098256
-102.75,42.25,2.694441676
-102.25,42.25,5.878380299
-101.75,42.25,6.353384495
-101.25,42.25,7.817031384
-100.75,42.25,8.285225868
-100.25,42.25,7.508430481
-99.75,42.25,6.660364469
-99.25,42.25,8.301653862
-98.75,42.25,8.957525889
-98.25,42.25,3.140107791
-97.75,42.25,8.771867752
-97.25,42.25,9.565182527
-96.75,42.25,9.231879371
-96.25,42.25,10.95441461
-95.75,42.25,12.44993077
-95.25,42.25,12.496371
-94.75,42.25,12.89511336
-94.25,42.25,13.09735219
-93.75,42.25,13.41882255
-93.25,42.25,13.56773218
-92.75,42.25,13.63927497
-92.25,42.25,13.6770818
-91.75,42.25,13.59207657
-91.25,42.25,13.66707934
-90.75,42.25,13.68902047
-90.25,42.25,13.73704169
-89.75,42.25,14.9239956
-89.25,42.25,15.09255992
-88.75,42.25,15.1937392
-88.25,42.25,14.92360062
-87.75,42.25,14.79659743
-87.25,42.25,NA
-86.75,42.25,NA
-86.25,42.25,14.9049809
-85.75,42.25,14.91832185
-85.25,42.25,14.92199739
-84.75,42.25,14.96535254
-84.25,42.25,14.78241026
-83.75,42.25,14.39423454
-83.25,42.25,14.31974435
-82.75,42.25,14.23338705
-82.25,42.25,14.1060369
-81.75,42.25,14.02503676
-81.25,42.25,NA
-80.75,42.25,NA
-80.25,42.25,13.82289093
-79.75,42.25,13.97111336
-79.25,42.25,14.10260545
-78.75,42.25,14.21857715
-78.25,42.25,14.35346113
-77.75,42.25,14.57817362
-77.25,42.25,14.64499029
-76.75,42.25,14.5872898
-76.25,42.25,14.52206725
-75.75,42.25,14.63131027
-75.25,42.25,14.7004419
-74.75,42.25,14.69206577
-74.25,42.25,14.72101477
-73.75,42.25,14.71073749
-73.25,42.25,14.72380318
-72.75,42.25,14.73864821
-72.25,42.25,14.6232476
-71.75,42.25,14.66893597
-71.25,42.25,14.72091415
-70.75,42.25,14.58753477
-70.25,42.25,NA
-69.75,42.25,NA
-69.25,42.25,NA
-68.75,42.25,NA
-68.25,42.25,NA
-67.75,42.25,NA
-67.25,42.25,NA
-124.25,42.75,NA
-123.75,42.75,6.608349085
-123.25,42.75,6.747522354
-122.75,42.75,6.886250377
-122.25,42.75,9.231452346
-121.75,42.75,11.00153637
-121.25,42.75,10.77861977
-120.75,42.75,9.136955738
-120.25,42.75,9.130018353
-119.75,42.75,9.34571445
-119.25,42.75,9.482883811
-118.75,42.75,5.826511979
-118.25,42.75,9.713442326
-117.75,42.75,9.726191163
-117.25,42.75,5.058103402
-116.75,42.75,4.290094376
-116.25,42.75,4.024556875
-115.75,42.75,4.107597768
-115.25,42.75,2.245122592
-114.75,42.75,2.313118776
-114.25,42.75,2.349909743
-113.75,42.75,2.390371561
-113.25,42.75,2.423000336
-112.75,42.75,2.769606511
-112.25,42.75,2.83017993
-111.75,42.75,2.723746498
-111.25,42.75,2.818606297
-110.75,42.75,2.730954488
-110.25,42.75,2.861771584
-109.75,42.75,2.778339982
-109.25,42.75,2.644515435
-108.75,42.75,2.28860875
-108.25,42.75,1.787588199
-107.75,42.75,1.928679943
-107.25,42.75,1.999305089
-106.75,42.75,2.106219133
-106.25,42.75,2.18844374
-105.75,42.75,1.832856337
-105.25,42.75,1.830282609
-104.75,42.75,2.036266178
-104.25,42.75,2.131310701
-103.75,42.75,2.134385109
-103.25,42.75,2.460644543
-102.75,42.75,2.458494157
-102.25,42.75,2.743892074
-101.75,42.75,7.092010021
-101.25,42.75,6.90074873
-100.75,42.75,7.036061764
-100.25,42.75,7.164939404
-99.75,42.75,6.779914432
-99.25,42.75,6.687000593
-98.75,42.75,3.45326364
-98.25,42.75,8.318178919
-97.75,42.75,9.308117761
-97.25,42.75,10.90656175
-96.75,42.75,11.06081963
-96.25,42.75,11.22411183
-95.75,42.75,12.83403158
-95.25,42.75,12.93626335
-94.75,42.75,13.25778935
-94.25,42.75,13.55197615
-93.75,42.75,13.57079268
-93.25,42.75,13.89903254
-92.75,42.75,14.20457549
-92.25,42.75,14.02821435
-91.75,42.75,14.05084875
-91.25,42.75,14.05475299
-90.75,42.75,14.20010434
-90.25,42.75,14.40284385
-89.75,42.75,14.53207201
-89.25,42.75,14.5955798
-88.75,42.75,14.65486341
-88.25,42.75,14.42640066
-87.75,42.75,14.34802373
-87.25,42.75,NA
-86.75,42.75,NA
-86.25,42.75,14.2635743
-85.75,42.75,14.30023564
-85.25,42.75,14.26177131
-84.75,42.75,14.35584861
-84.25,42.75,14.19217481
-83.75,42.75,13.83490562
-83.25,42.75,13.7583881
-82.75,42.75,13.62536483
-82.25,42.75,13.4716479
-81.75,42.75,13.44511104
-81.25,42.75,13.18398201
-80.75,42.75,13.36243259
-80.25,42.75,13.37429113
-79.75,42.75,13.44455202
-79.25,42.75,13.57716415
-78.75,42.75,13.55826537
-78.25,42.75,14.49169579
-77.75,42.75,14.5786588
-77.25,42.75,14.83164896
-76.75,42.75,14.77645931
-76.25,42.75,14.80910816
-75.75,42.75,14.83292414
-75.25,42.75,14.85346502
-74.75,42.75,14.88950212
-74.25,42.75,14.91818582
-73.75,42.75,14.94286979
-73.25,42.75,14.93193781
-72.75,42.75,14.95624851
-72.25,42.75,14.98153567
-71.75,42.75,15.01030602
-71.25,42.75,15.02910676
-70.75,42.75,15.04051225
-70.25,42.75,NA
-69.75,42.75,NA
-69.25,42.75,NA
-68.75,42.75,NA
-68.25,42.75,NA
-67.75,42.75,NA
-67.25,42.75,NA
-124.25,43.25,NA
-123.75,43.25,6.49143815
-123.25,43.25,7.107430696
-122.75,43.25,7.109936476
-122.25,43.25,9.40831542
-121.75,43.25,11.29048061
-121.25,43.25,11.12763691
-120.75,43.25,9.014016986
-120.25,43.25,8.990067244
-119.75,43.25,8.728775382
-119.25,43.25,6.310070157
-118.75,43.25,8.536552787
-118.25,43.25,4.864545663
-117.75,43.25,4.681944052
-117.25,43.25,4.322120349
-116.75,43.25,3.948296706
-116.25,43.25,2.910104791
-115.75,43.25,2.318954269
-115.25,43.25,2.354148626
-114.75,43.25,2.404133479
-114.25,43.25,2.326607307
-113.75,43.25,2.466992537
-113.25,43.25,2.428831657
-112.75,43.25,2.625402212
-112.25,43.25,2.785484592
-111.75,43.25,3.277570804
-111.25,43.25,3.293704192
-110.75,43.25,2.995591164
-110.25,43.25,2.847391367
-109.75,43.25,2.783796191
-109.25,43.25,2.450329661
-108.75,43.25,2.490635316
-108.25,43.25,2.285113335
-107.75,43.25,2.136678298
-107.25,43.25,2.518363595
-106.75,43.25,2.589126627
-106.25,43.25,1.930528879
-105.75,43.25,1.994085312
-105.25,43.25,1.992302338
-104.75,43.25,1.962694724
-104.25,43.25,2.121066252
-103.75,43.25,2.033232053
-103.25,43.25,2.369606098
-102.75,43.25,2.512871027
-102.25,43.25,2.64324069
-101.75,43.25,2.620203296
-101.25,43.25,2.827053666
-100.75,43.25,3.317632079
-100.25,43.25,3.494991064
-99.75,43.25,5.915222698
-99.25,43.25,7.887145678
-98.75,43.25,3.770434856
-98.25,43.25,8.023849593
-97.75,43.25,9.27236716
-97.25,43.25,10.35441822
-96.75,43.25,10.96932479
-96.25,43.25,11.48360116
-95.75,43.25,12.64949242
-95.25,43.25,12.90913264
