"","lat","lon","aet"
"677",-84.75,39.25,769.807280897629
"678",-84.25,39.25,750.60481991421
"679",-83.75,39.25,729.989622240886
"680",-83.25,39.25,675.831919201431
"681",-82.75,39.25,692.424236619947
"682",-82.25,39.25,696.138824310461
"683",-81.75,39.25,680.487524123164
"684",-81.25,39.25,619.687357275747
"685",-80.75,39.25,627.810431974343
"686",-80.25,39.25,671.852123906719
"687",-104.25,38.75,409.649156697094
"688",-103.75,38.75,410.171044414048
"689",-103.25,38.75,412.201709520537
"690",-102.75,38.75,410.58033055556
"691",-102.25,38.75,478.439995300025
"692",-101.75,38.75,522.289538994431
"693",-101.25,38.75,573.689348996617
"694",-100.75,38.75,613.175809353183
"695",-100.25,38.75,615.596777682658
"696",-99.75,38.75,622.642586909002
"697",-99.25,38.75,631.937671873719
"698",-98.75,38.75,679.488646582584
"699",-98.25,38.75,733.015980600961
"700",-97.75,38.75,725.811782940262
"701",-97.25,38.75,770.259169069468
"702",-96.75,38.75,773.499314611079
"703",-96.25,38.75,761.119998931099
"704",-95.75,38.75,779.275200854987
"705",-95.25,38.75,784.1051238742
"706",-94.75,38.75,829.144277508021
"707",-94.25,38.75,830.46643659519
"708",-93.75,38.75,802.295537854428
"709",-93.25,38.75,804.03140927053
"710",-92.75,38.75,795.554400078021
"711",-92.25,38.75,780.73509147903
"712",-91.75,38.75,802.438613572565
"713",-91.25,38.75,778.859575659619
"714",-90.75,38.75,752.316167599754
"715",-90.25,38.75,599.595767554594
"716",-89.75,38.75,761.555221346614
"717",-89.25,38.75,791.371368175838
"718",-88.75,38.75,746.784527451266
"719",-88.25,38.75,757.346586616593
"720",-87.75,38.75,775.265809433768
"721",-87.25,38.75,837.485952413641
"722",-86.75,38.75,740.94925744005
"723",-86.25,38.75,765.099564105127
"724",-85.75,38.75,755.785442737397
"725",-85.25,38.75,793.768314038869
"726",-84.75,38.75,782.060969792306
"727",-84.25,38.75,774.984983385075
"728",-83.75,38.75,757.232329316903
"729",-83.25,38.75,733.232397948552
"730",-82.75,38.75,714.840921638999
"731",-82.25,38.75,725.052834228612
"732",-81.75,38.75,682.548580955248
"733",-81.25,38.75,629.95000765007
"734",-80.75,38.75,626.403571437404
"735",-80.25,38.75,601.393921055831
"736",-104.25,38.25,373.958309306297
"737",-103.75,38.25,362.381715955271
"738",-103.25,38.25,383.656863831275
"739",-102.75,38.25,438.780882704072
"740",-102.25,38.25,475.005846153013
"741",-101.75,38.25,508.878342630342
"742",-101.25,38.25,548.647890560911
"743",-100.75,38.25,599.38555161166
"744",-100.25,38.25,605.058673410676
"745",-99.75,38.25,613.298908590252
