# Deepak Jaiswal, David LeBauer, Dan Wang, Tim Wertin, Andrew Leakey, and Steve Long, in prep. Please do not reuse prior to publication without consent of authors
lat,lon,salix_yield
36.85,-91.77,7.55
37.13,-91.70,9.67
37.41,-91.63,12.26
37.69,-91.55,12.22
37.97,-91.48,10.75
38.25,-91.40,12.38
38.53,-91.33,11.64
38.81,-91.25,13.55
39.09,-91.17,14.44
39.37,-91.09,11.97
39.65,-91.02,14.85
39.93,-90.94,14.95
40.21,-90.86,15.08
40.49,-90.77,15.33
40.77,-90.69,15.49
41.05,-90.61,15.44
41.34,-90.53,15.60
41.62,-90.44,15.66
41.90,-90.36,15.92
42.18,-90.27,16.46
42.46,-90.18,13.27
42.75,-90.10,13.72
43.03,-90.01,12.87
43.31,-89.92,12.59
43.59,-89.83,12.77
43.88,-89.73,14.67
44.16,-89.64,15.52
44.44,-89.55,15.93
44.72,-89.45,15.87
45.01,-89.36,15.72
45.29,-89.26,16.53
45.57,-89.16,4.50
45.86,-89.06,16.53
46.14,-88.96,4.64
46.42,-88.86,16.99
46.70,-88.76,12.57
46.99,-88.66,15.58
29.91,-93.07,7.87
30.18,-93.01,8.10
30.45,-92.95,11.47
30.72,-92.89,11.83
31.00,-92.83,11.91
31.27,-92.77,11.86
31.54,-92.71,10.45
31.82,-92.64,10.85
32.09,-92.58,6.66
32.36,-92.52,10.92
32.64,-92.45,11.15
32.91,-92.39,11.47
33.19,-92.32,11.72
33.46,-92.26,11.95
33.74,-92.19,12.36
34.02,-92.12,12.36
34.29,-92.06,12.28
34.57,-91.99,12.21
34.84,-91.92,12.21
35.12,-91.85,12.83
35.40,-91.78,11.43
35.68,-91.71,10.74
35.95,-91.64,12.10
36.23,-91.57,7.00
36.51,-91.50,7.12
36.79,-91.42,11.08
37.07,-91.35,11.67
37.35,-91.27,12.11
37.63,-91.20,12.11
37.91,-91.12,12.65
38.19,-91.05,10.62
38.47,-90.97,12.30
38.75,-90.89,14.42
39.03,-90.81,13.20
39.31,-90.73,14.72
39.59,-90.65,15.05
39.87,-90.57,15.03
40.15,-90.49,15.23
40.43,-90.40,15.30
40.71,-90.32,15.51
40.99,-90.24,15.65
41.27,-90.15,15.68
41.55,-90.07,15.64
41.84,-89.98,16.22
42.12,-89.89,16.38
42.40,-89.80,13.89
42.68,-89.71,13.44
42.96,-89.62,11.36
43.25,-89.53,13.06
43.53,-89.44,16.38
43.81,-89.34,16.09
44.09,-89.25,15.90
44.37,-89.15,15.65
44.66,-89.06,15.68
44.94,-88.96,16.11
45.22,-88.86,13.78
45.50,-88.76,16.47
45.79,-88.66,17.01
46.07,-88.56,4.56
46.35,-88.45,9.43
46.63,-88.35,11.34
46.92,-88.24,15.38
29.86,-92.76,10.45
30.13,-92.70,11.41
30.40,-92.63,8.36
30.67,-92.57,11.81
30.94,-92.51,11.79
31.22,-92.45,11.37
31.49,-92.39,11.20
31.76,-92.32,10.46
32.04,-92.26,10.88
32.31,-92.19,11.16
32.58,-92.13,11.02
32.86,-92.06,11.55
33.13,-92.00,11.28
33.41,-91.93,12.13
33.68,-91.86,12.24
33.96,-91.79,12.45
34.23,-91.72,12.11
34.51,-91.65,12.20
34.79,-91.58,12.26
35.06,-91.51,12.43
35.34,-91.44,12.51
35.62,-91.37,12.75
35.90,-91.30,12.78
36.17,-91.22,6.54
36.45,-91.15,6.78
36.73,-91.07,10.97
37.01,-91.00,10.87
37.29,-90.92,11.62
37.57,-90.85,11.17
37.84,-90.77,12.53
38.12,-90.69,12.16
38.40,-90.61,11.82
38.68,-90.53,14.57
38.96,-90.45,14.17
39.24,-90.37,14.77
39.52,-90.29,14.93
39.80,-90.20,15.25
40.08,-90.12,15.24
40.36,-90.04,15.21
40.65,-89.95,15.50
40.93,-89.86,15.82
41.21,-89.78,15.89
41.49,-89.69,15.92
41.77,-89.60,10.24
42.05,-89.51,16.75
42.33,-89.42,15.99
42.61,-89.33,15.90
42.90,-89.24,13.12
43.18,-89.14,16.22
43.46,-89.05,16.88
43.74,-88.95,17.02
44.02,-88.86,14.84
44.30,-88.76,16.61
44.59,-88.66,16.56
44.87,-88.56,15.36
45.15,-88.46,16.08
45.43,-88.36,16.36
45.71,-88.25,16.22
46.00,-88.15,13.63
46.28,-88.05,15.73
46.56,-87.94,10.86
46.84,-87.83,11.01
29.80,-92.44,8.62
30.07,-92.38,8.21
30.35,-92.32,8.09
30.62,-92.26,11.25
30.89,-92.19,11.47
31.16,-92.13,9.96
31.43,-92.07,10.34
31.71,-92.00,10.29
31.98,-91.93,11.14
32.25,-91.87,11.23
32.53,-91.80,11.38
32.80,-91.73,11.55
33.08,-91.67,11.84
33.35,-91.60,11.59
33.63,-91.53,12.06
33.90,-91.46,12.01
34.18,-91.39,12.35
34.45,-91.32,12.29
34.73,-91.25,8.50
35.01,-91.17,8.56
35.28,-91.10,12.39
35.56,-91.03,8.53
35.84,-90.95,8.66
36.11,-90.88,8.94
36.39,-90.80,12.98
36.67,-90.73,10.02
36.95,-90.65,10.97
37.23,-90.57,11.51
37.50,-90.49,11.45
37.78,-90.42,12.01
38.06,-90.34,12.35
38.34,-90.26,13.79
38.62,-90.17,14.47
38.90,-90.09,14.68
39.18,-90.01,14.83
39.46,-89.92,15.07
39.74,-89.84,15.27
40.02,-89.75,15.25
40.30,-89.67,15.42
40.58,-89.58,15.53
40.86,-89.49,15.57
41.14,-89.40,15.78
41.42,-89.31,16.16
41.70,-89.22,16.22
41.98,-89.13,15.82
42.26,-89.04,15.09
42.55,-88.95,15.02
42.83,-88.85,16.86
43.11,-88.76,16.83
43.39,-88.66,17.09
43.67,-88.56,17.03
43.95,-88.46,16.80
44.23,-88.36,14.08
44.52,-88.26,16.29
44.80,-88.16,15.21
45.08,-88.06,16.29
45.36,-87.96,16.36
45.64,-87.85,16.37
45.92,-87.75,11.12
46.20,-87.64,15.54
29.75,-92.13,8.74
30.02,-92.07,8.44
30.29,-92.01,10.59
30.56,-91.94,10.57
30.83,-91.88,10.76
31.11,-91.81,11.36
31.38,-91.75,11.32
31.65,-91.68,11.32
31.92,-91.61,11.27
32.20,-91.55,11.12
32.47,-91.48,11.34
32.74,-91.41,11.49
33.02,-91.34,11.58
33.29,-91.27,11.44
33.57,-91.20,11.77
33.84,-91.13,11.73
34.12,-91.06,11.93
34.39,-90.98,12.09
34.67,-90.91,12.22
34.95,-90.84,12.30
35.22,-90.76,12.35
35.50,-90.69,12.40
35.78,-90.61,8.50
36.05,-90.54,12.68
36.33,-90.46,8.99
36.61,-90.38,8.93
36.88,-90.30,9.88
37.16,-90.22,10.75
37.44,-90.14,11.50
37.72,-90.06,12.08
38.00,-89.98,13.75
38.28,-89.90,14.10
38.56,-89.82,13.90
38.83,-89.73,14.58
39.11,-89.65,14.82
39.39,-89.56,15.21
39.67,-89.48,15.21
39.95,-89.39,15.46
40.23,-89.30,15.75
40.51,-89.21,15.75
40.79,-89.12,15.86
41.07,-89.03,15.68
41.35,-88.94,16.05
41.63,-88.85,16.51
41.91,-88.75,16.61
42.19,-88.66,16.83
42.48,-88.56,16.79
42.76,-88.47,17.09
43.04,-88.37,16.35
43.32,-88.27,16.39
43.60,-88.17,16.44
43.88,-88.07,13.50
44.16,-87.97,14.44
44.44,-87.87,14.18
45.57,-87.45,9.65
45.85,-87.34,11.09
46.13,-87.23,14.96
46.41,-87.12,12.40
29.97,-91.76,10.20
30.24,-91.69,10.37
30.51,-91.63,10.67
30.78,-91.56,10.86
31.05,-91.49,10.53
31.32,-91.43,10.58
31.59,-91.36,10.69
31.87,-91.29,11.46
32.14,-91.22,11.12
32.41,-91.15,11.68
32.69,-91.08,11.66
32.96,-91.01,11.43
33.23,-90.94,11.33
33.51,-90.87,11.28
33.78,-90.80,11.63
34.06,-90.72,11.40
34.33,-90.65,11.96
34.61,-90.58,12.19
34.88,-90.50,12.35
35.16,-90.43,12.37
35.44,-90.35,12.19
35.71,-90.27,12.08
35.99,-90.19,12.52
36.27,-90.12,12.67
36.54,-90.04,11.65
36.82,-89.96,12.31
37.10,-89.88,9.26
37.38,-89.79,10.54
37.65,-89.71,11.00
37.93,-89.63,13.87
38.21,-89.54,14.07
38.49,-89.46,14.20
38.77,-89.37,14.47
39.05,-89.29,14.69
39.33,-89.20,14.95
39.61,-89.11,15.39
39.88,-89.02,15.63
40.16,-88.93,15.75
40.44,-88.84,16.02
40.72,-88.75,15.86
41.00,-88.66,14.91
41.28,-88.57,15.04
41.56,-88.47,16.39
41.84,-88.38,16.59
42.12,-88.28,15.95
42.40,-88.18,16.79
42.68,-88.09,16.95
42.96,-87.99,16.72
43.53,-87.79,14.70
45.77,-86.94,10.91
46.05,-86.83,13.72
46.33,-86.71,12.64
29.64,-91.51,9.48
29.91,-91.44,9.56
30.18,-91.38,10.90
30.45,-91.31,11.03
30.72,-91.24,10.91
30.99,-91.18,11.96
31.26,-91.11,11.70
31.54,-91.04,11.97
31.81,-90.97,11.42
32.08,-90.90,10.59
32.35,-90.83,11.20
32.63,-90.76,11.66
32.90,-90.69,11.41
33.17,-90.61,11.33
33.45,-90.54,11.34
33.72,-90.47,11.48
34.00,-90.39,11.83
34.27,-90.32,12.12
34.55,-90.24,12.52
34.82,-90.17,12.98
35.10,-90.09,12.58
35.37,-90.01,13.02
35.65,-89.93,12.56
35.93,-89.85,12.62
36.20,-89.77,12.88
36.48,-89.69,12.90
36.76,-89.61,13.13
37.03,-89.53,12.95
37.31,-89.44,13.68
37.59,-89.36,13.94
37.87,-89.28,14.03
38.14,-89.19,14.07
38.42,-89.10,14.32
38.70,-89.02,14.53
38.98,-88.93,14.67
39.26,-88.84,15.11
39.54,-88.75,15.32
39.82,-88.66,15.56
40.09,-88.57,15.82
40.37,-88.48,16.00
40.65,-88.38,16.10
40.93,-88.29,15.22
41.21,-88.20,15.40
41.49,-88.10,16.33
41.77,-88.00,16.30
42.05,-87.90,16.48
45.97,-86.42,16.27
46.25,-86.31,16.09
29.58,-91.20,7.47
29.85,-91.13,9.46
30.12,-91.07,8.68
30.39,-91.00,6.90
30.66,-90.93,7.86
30.93,-90.86,11.67
31.20,-90.79,11.89
31.48,-90.72,12.28
31.75,-90.65,12.17
32.02,-90.58,12.14
32.29,-90.51,11.26
32.57,-90.43,11.37
32.84,-90.36,11.46
33.11,-90.29,11.68
33.39,-90.21,11.59
33.66,-90.14,12.09
33.93,-90.06,12.10
34.21,-89.99,12.03
34.48,-89.91,12.42
34.76,-89.83,12.47
35.03,-89.75,13.21
35.31,-89.67,13.08
35.58,-89.59,13.00
35.86,-89.51,13.38
36.14,-89.43,13.12
36.41,-89.35,13.16
36.69,-89.26,13.39
36.97,-89.18,13.60
37.24,-89.10,13.88
37.52,-89.01,13.74
37.80,-88.92,14.44
38.08,-88.84,14.17
38.35,-88.75,13.57
38.63,-88.66,14.60
38.91,-88.57,14.97
39.19,-88.48,15.06
39.47,-88.39,15.35
39.74,-88.30,15.62
40.02,-88.21,15.96
40.30,-88.11,15.98
40.58,-88.02,15.28
40.86,-87.92,16.24
41.14,-87.82,11.08
41.42,-87.73,15.70
41.70,-87.63,16.19
46.17,-85.90,12.75
46.45,-85.79,16.17
29.25,-90.96,10.44
29.52,-90.89,7.21
29.79,-90.82,8.57
30.06,-90.75,10.76
30.33,-90.68,10.64
30.60,-90.62,11.47
30.87,-90.55,11.62
31.14,-90.47,12.14
31.42,-90.40,11.92
31.69,-90.33,12.14
31.96,-90.26,11.98
32.23,-90.18,11.35
32.50,-90.11,11.62
32.78,-90.04,11.51
33.05,-89.96,12.26
33.32,-89.89,12.37
33.60,-89.81,12.22
33.87,-89.73,12.39
34.14,-89.65,12.68
34.42,-89.57,12.82
34.69,-89.50,13.20
34.97,-89.42,13.58
35.24,-89.33,13.36
35.52,-89.25,13.44
35.79,-89.17,13.39
36.07,-89.09,13.64
36.35,-89.00,13.70
36.62,-88.92,13.76
36.90,-88.83,13.88
37.18,-88.75,13.53
37.45,-88.66,13.76
37.73,-88.57,13.63
38.01,-88.49,14.31
38.28,-88.40,14.38
38.56,-88.31,14.50
38.84,-88.21,15.04
39.12,-88.12,15.03
39.40,-88.03,15.45
39.67,-87.94,15.80
39.95,-87.84,15.88
40.23,-87.75,15.86
40.51,-87.65,16.14
40.79,-87.55,16.19
41.07,-87.45,14.98
41.34,-87.35,16.32
41.62,-87.25,14.55
43.86,-86.41,10.35
44.14,-86.30,14.81
44.42,-86.19,15.29
44.70,-86.08,16.74
46.09,-85.50,15.57
46.37,-85.38,14.56
46.65,-85.26,14.86
29.46,-90.58,5.93
29.73,-90.51,7.19
30.00,-90.44,10.56
30.27,-90.37,6.98
30.54,-90.30,11.13
30.81,-90.23,11.92
31.08,-90.16,12.08
31.35,-90.09,12.28
31.62,-90.01,12.47
31.90,-89.94,12.38
32.17,-89.86,12.33
32.44,-89.79,11.87
32.71,-89.71,12.32
32.99,-89.64,12.41
33.26,-89.56,12.42
33.53,-89.48,12.34
33.81,-89.40,12.21
34.08,-89.32,12.52
34.35,-89.24,12.83
34.63,-89.16,13.52
34.90,-89.08,13.47
35.18,-89.00,13.59
35.45,-88.92,13.53
35.73,-88.83,13.51
36.00,-88.75,13.80
36.28,-88.66,13.81
36.55,-88.58,14.21
36.83,-88.49,14.04
37.11,-88.40,12.69
37.38,-88.31,14.21
37.66,-88.22,14.39
37.94,-88.13,14.11
38.21,-88.04,13.81
38.49,-87.95,14.75
38.77,-87.86,14.72
39.04,-87.76,15.25
39.32,-87.67,15.49
39.60,-87.58,15.60
39.88,-87.48,15.82
40.16,-87.38,15.75
40.43,-87.28,16.17
40.71,-87.18,15.99
40.99,-87.08,16.33
41.27,-86.98,15.68
41.55,-86.88,15.95
43.22,-86.25,10.28
43.50,-86.14,12.12
43.78,-86.03,17.52
44.06,-85.91,15.71
44.34,-85.80,15.19
44.61,-85.69,15.87
46.29,-84.98,15.70
29.40,-90.27,7.08
29.67,-90.20,7.40
29.94,-90.13,8.53
30.48,-89.99,9.12
30.75,-89.92,11.88
31.02,-89.84,8.88
31.29,-89.77,12.32
31.56,-89.69,12.36
31.83,-89.62,12.36
32.10,-89.54,12.38
32.38,-89.47,11.23
32.65,-89.39,12.28
32.92,-89.31,12.31
33.19,-89.23,12.48
33.47,-89.15,12.39
33.74,-89.07,11.87
34.01,-88.99,12.65
34.29,-88.91,10.53
34.56,-88.83,13.27
34.83,-88.75,13.53
35.11,-88.66,13.34
35.38,-88.58,13.53
35.66,-88.49,13.45
35.93,-88.41,13.92
36.21,-88.32,13.88
36.48,-88.23,13.98
36.76,-88.14,13.82
37.04,-88.06,13.90
37.31,-87.97,13.00
37.59,-87.87,14.62
37.86,-87.78,14.53
38.14,-87.69,14.26
38.42,-87.60,14.40
38.69,-87.50,14.63
38.97,-87.41,11.02
39.25,-87.31,11.11
39.53,-87.22,14.54
39.80,-87.12,16.49
40.08,-87.02,16.03
40.36,-86.92,14.47
40.64,-86.82,15.52
40.91,-86.72,14.98
41.19,-86.61,15.60
41.47,-86.51,16.72
41.75,-86.40,15.45
42.03,-86.30,16.64
42.30,-86.19,16.48
42.86,-85.97,17.34
43.14,-85.86,15.21
43.42,-85.75,15.29
43.70,-85.64,15.20
43.98,-85.53,15.69
44.25,-85.41,14.89
44.53,-85.30,14.73
44.81,-85.18,15.23
45.09,-85.06,15.19
45.37,-84.94,16.53
46.20,-84.57,16.80
29.61,-89.89,9.65
29.88,-89.82,9.20
30.15,-89.75,5.33
30.42,-89.68,5.61
30.69,-89.60,7.81
30.96,-89.53,11.91
31.23,-89.45,11.95
31.50,-89.38,11.91
31.77,-89.30,12.23
32.04,-89.22,12.32
32.31,-89.14,12.25
32.58,-89.07,9.10
32.85,-88.99,12.56
33.13,-88.91,12.36
33.40,-88.83,12.12
33.67,-88.74,8.38
33.94,-88.66,12.48
34.22,-88.58,11.24
34.49,-88.50,12.89
34.77,-88.41,13.51
35.04,-88.33,13.46
35.31,-88.24,13.00
35.59,-88.15,14.03
35.86,-88.07,12.82
36.14,-87.98,12.76
36.41,-87.89,13.83
36.69,-87.80,14.10
36.96,-87.71,14.27
37.24,-87.62,12.68
37.51,-87.53,14.59
37.79,-87.43,14.62
38.07,-87.34,13.12
38.34,-87.24,13.53
38.62,-87.15,15.59
38.90,-87.05,15.42
39.17,-86.95,12.19
39.45,-86.86,16.72
39.73,-86.76,14.25
40.00,-86.66,16.42
40.28,-86.55,16.21
40.56,-86.45,16.21
40.84,-86.35,16.28
41.11,-86.24,15.46
41.39,-86.14,14.96
41.67,-86.03,15.70
41.95,-85.92,16.48
42.22,-85.82,16.01
42.50,-85.71,16.90
42.78,-85.60,16.89
43.06,-85.48,16.78
43.34,-85.37,15.80
43.61,-85.26,14.88
43.89,-85.14,15.92
44.17,-85.02,14.93
44.45,-84.91,11.33
44.73,-84.79,14.82
45.00,-84.67,15.55
45.28,-84.54,15.24
30.35,-89.36,4.35
30.62,-89.29,7.60
30.89,-89.21,7.86
31.16,-89.14,11.74
31.43,-89.06,11.82
31.70,-88.98,11.89
31.97,-88.90,12.09
32.24,-88.82,9.32
32.52,-88.74,12.31
32.79,-88.66,12.47
33.06,-88.58,8.38
33.33,-88.50,11.11
33.60,-88.42,12.29
33.88,-88.33,12.40
34.15,-88.25,12.81
34.42,-88.16,9.70
34.69,-88.08,12.91
34.97,-87.99,13.33
35.24,-87.91,14.18
35.52,-87.82,13.77
35.79,-87.73,14.15
36.07,-87.64,13.79
36.34,-87.55,14.28
36.61,-87.46,14.16
36.89,-87.37,13.51
37.17,-87.27,12.42
37.44,-87.18,14.61
37.72,-87.08,14.66
37.99,-86.99,13.46
38.27,-86.89,13.38
38.54,-86.80,12.73
38.82,-86.70,14.18
39.10,-86.60,14.63
39.37,-86.50,15.10
39.65,-86.40,16.68
39.93,-86.29,16.39
40.20,-86.19,16.46
40.48,-86.09,16.54
40.76,-85.98,16.50
41.03,-85.88,16.39
41.31,-85.77,15.35
41.59,-85.66,16.58
41.87,-85.55,13.86
42.14,-85.44,13.94
42.42,-85.33,16.39
42.70,-85.22,17.03
42.98,-85.10,16.32
43.25,-84.99,15.58
43.53,-84.87,16.37
43.81,-84.76,16.58
44.09,-84.64,15.59
44.36,-84.52,15.02
44.64,-84.40,14.51
44.92,-84.27,15.66
45.20,-84.15,14.61
30.56,-88.98,7.66
30.83,-88.90,8.57
31.10,-88.82,11.22
31.36,-88.74,11.81
31.63,-88.66,12.09
31.91,-88.58,12.37
32.18,-88.50,12.42
32.45,-88.42,12.25
32.72,-88.34,11.99
32.99,-88.26,11.20
33.26,-88.17,12.23
33.53,-88.09,12.33
33.81,-88.01,12.65
34.08,-87.92,9.40
34.35,-87.83,9.32
34.62,-87.75,13.34
34.90,-87.66,13.91
35.17,-87.57,13.21
35.44,-87.48,11.76
35.72,-87.39,13.05
35.99,-87.30,14.78
36.27,-87.21,14.40
36.54,-87.12,14.46
36.82,-87.02,14.73
37.09,-86.93,12.72
37.37,-86.83,12.54
37.64,-86.74,13.39
37.92,-86.64,12.52
38.19,-86.54,12.55
38.47,-86.44,13.70
38.74,-86.34,10.35
39.02,-86.24,15.44
39.29,-86.14,13.72
39.57,-86.04,16.45
39.85,-85.93,16.51
40.12,-85.83,16.47
40.40,-85.72,16.34
40.68,-85.62,16.20
40.95,-85.51,16.00
41.23,-85.40,16.26
41.51,-85.29,16.67
41.78,-85.18,15.75
42.06,-85.07,16.98
42.34,-84.95,16.43
42.61,-84.84,16.85
42.89,-84.72,16.27
43.17,-84.61,16.42
43.44,-84.49,16.17
43.72,-84.37,15.51
44.00,-84.25,14.95
44.28,-84.13,15.01
44.55,-84.01,14.95
44.83,-83.88,15.12
45.11,-83.76,14.83
30.49,-88.66,8.25
30.76,-88.58,8.72
31.03,-88.51,11.60
31.30,-88.43,11.75
31.57,-88.35,12.14
31.84,-88.26,12.36
32.11,-88.18,12.30
32.38,-88.10,12.09
32.65,-88.02,11.19
32.92,-87.93,12.16
33.19,-87.85,12.20
33.46,-87.76,12.51
33.73,-87.68,10.23
34.01,-87.59,9.39
34.28,-87.50,10.45
34.55,-87.42,13.03
34.82,-87.33,13.75
35.10,-87.24,12.55
35.37,-87.15,12.02
35.64,-87.05,14.59
35.92,-86.96,14.11
36.19,-86.87,14.12
36.47,-86.77,12.67
36.74,-86.68,14.77
37.01,-86.58,10.63
37.29,-86.49,12.17
37.56,-86.39,13.57
37.84,-86.29,13.33
38.11,-86.19,13.18
38.39,-86.09,13.53
38.66,-85.99,13.90
38.94,-85.89,15.58
39.21,-85.78,16.21
39.49,-85.68,16.43
39.77,-85.57,14.64
40.04,-85.47,14.82
40.32,-85.36,16.26
40.59,-85.25,16.18
40.87,-85.14,16.10
41.15,-85.03,16.01
41.42,-84.92,16.26
41.70,-84.81,16.42
41.98,-84.70,15.76
42.25,-84.58,13.54
42.53,-84.46,16.59
42.81,-84.35,15.88
43.08,-84.23,16.46
43.36,-84.11,16.67
43.63,-83.99,15.58
44.19,-83.74,15.86
44.46,-83.62,9.89
44.74,-83.49,10.80
30.69,-88.27,8.97
30.96,-88.19,8.52
31.23,-88.11,11.93
31.50,-88.03,11.69
31.77,-87.95,11.62
32.04,-87.86,11.47
32.31,-87.78,11.95
32.58,-87.70,9.76
32.85,-87.61,12.01
33.12,-87.53,12.30
33.39,-87.44,12.32
33.66,-87.35,9.72
33.93,-87.26,10.14
34.21,-87.17,11.18
34.48,-87.08,13.14
34.75,-86.99,13.19
35.02,-86.90,8.94
35.30,-86.81,11.75
35.57,-86.72,12.38
35.84,-86.62,13.44
36.12,-86.53,12.20
36.39,-86.43,12.71
36.66,-86.34,13.30
36.94,-86.24,14.68
37.21,-86.14,12.97
37.48,-86.04,12.49
37.76,-85.94,15.22
38.03,-85.84,12.59
38.31,-85.74,15.24
38.58,-85.64,15.47
38.86,-85.53,15.71
39.13,-85.43,15.62
39.41,-85.32,15.79
39.68,-85.22,16.20
39.96,-85.11,16.70
40.24,-85.00,16.72
40.51,-84.89,16.08
40.79,-84.78,16.11
41.06,-84.67,15.15
41.34,-84.55,14.99
41.61,-84.44,16.05
41.89,-84.32,16.42
42.17,-84.21,15.37
42.44,-84.09,15.56
42.72,-83.97,16.36
42.99,-83.85,16.35
43.27,-83.73,15.80
43.55,-83.61,16.17
30.89,-87.88,12.15
31.16,-87.80,12.04
31.43,-87.71,10.53
31.70,-87.63,10.59
31.97,-87.55,11.31
32.24,-87.46,11.73
32.51,-87.38,9.80
32.78,-87.29,12.06
33.05,-87.20,12.62
33.32,-87.11,9.87
33.59,-87.03,9.67
33.86,-86.94,9.89
34.13,-86.85,9.67
34.40,-86.75,9.15
34.67,-86.66,13.75
34.95,-86.57,14.04
35.22,-86.48,13.56
35.49,-86.38,12.43
35.76,-86.29,12.46
36.04,-86.19,11.76
36.31,-86.09,14.66
36.58,-86.00,14.51
36.86,-85.90,15.44
37.13,-85.80,13.76
37.41,-85.70,14.97
37.68,-85.60,14.14
37.95,-85.49,13.44
38.23,-85.39,13.23
38.50,-85.29,13.93
38.78,-85.18,13.27
39.05,-85.07,13.16
39.33,-84.97,15.61
39.60,-84.86,14.31
39.88,-84.75,16.39
40.15,-84.64,15.96
40.43,-84.53,16.19
40.70,-84.42,16.20
40.98,-84.30,15.22
41.25,-84.19,15.06
41.53,-84.07,15.20
41.80,-83.95,15.92
42.08,-83.84,16.37
42.35,-83.72,16.35
42.63,-83.60,14.85
42.91,-83.47,16.39
43.18,-83.35,16.18
43.46,-83.23,16.62
43.73,-83.10,15.58
44.01,-82.97,15.66
30.55,-87.65,11.88
30.82,-87.57,12.16
31.09,-87.48,12.09
31.36,-87.40,11.97
31.62,-87.31,11.72
31.89,-87.23,11.28
32.16,-87.14,11.89
32.43,-87.06,9.50
32.70,-86.97,12.52
32.97,-86.88,12.59
33.24,-86.79,10.36
33.51,-86.70,10.03
33.78,-86.61,9.38
34.06,-86.52,11.52
34.33,-86.43,11.59
34.60,-86.33,13.73
34.87,-86.24,14.70
35.14,-86.14,13.31
35.41,-86.05,14.11
35.69,-85.95,12.80
35.96,-85.85,14.53
36.23,-85.76,12.14
36.50,-85.66,13.65
36.78,-85.56,12.67
37.05,-85.46,12.64
37.32,-85.35,14.24
37.60,-85.25,14.02
37.87,-85.15,12.76
38.15,-85.04,12.64
38.42,-84.94,12.87
38.69,-84.83,12.67
38.97,-84.72,15.09
39.24,-84.61,10.30
39.52,-84.50,13.87
39.79,-84.39,16.18
40.07,-84.28,16.63
40.34,-84.17,16.15
40.61,-84.05,16.18
40.89,-83.94,16.09
41.16,-83.82,15.14
41.44,-83.70,15.26
41.71,-83.59,15.05
41.99,-83.47,15.24
42.26,-83.34,14.93
42.54,-83.22,16.20
42.81,-83.10,14.65
43.09,-82.97,16.33
43.36,-82.85,16.80
43.64,-82.72,16.70
30.75,-87.25,11.89
31.01,-87.17,12.09
31.28,-87.08,12.12
31.55,-87.00,12.25
31.82,-86.91,11.83
32.09,-86.82,11.49
32.36,-86.74,12.12
32.63,-86.65,12.26
32.90,-86.56,9.85
33.17,-86.47,10.01
33.44,-86.38,12.78
33.71,-86.28,9.57
33.98,-86.19,10.16
34.25,-86.10,11.34
34.52,-86.00,11.51
34.79,-85.91,14.80
35.06,-85.81,13.22
35.34,-85.71,11.29
35.61,-85.62,11.32
35.88,-85.52,13.02
36.15,-85.42,14.51
36.42,-85.32,15.00
36.70,-85.22,12.65
36.97,-85.11,14.10
37.24,-85.01,13.63
37.52,-84.91,12.93
37.79,-84.80,14.02
38.06,-84.69,14.04
38.34,-84.59,12.43
38.61,-84.48,12.17
38.88,-84.37,13.16
39.16,-84.26,16.32
39.43,-84.15,14.00
39.70,-84.04,15.94
39.98,-83.92,16.87
40.25,-83.81,16.97
40.53,-83.69,16.70
40.80,-83.57,16.14
41.08,-83.46,16.17
41.35,-83.34,15.32
41.62,-83.22,10.25
42.72,-82.72,14.43
43.00,-82.60,15.36
30.67,-86.94,10.32
30.94,-86.86,10.42
31.21,-86.77,12.07
31.48,-86.68,10.93
31.75,-86.60,11.87
32.01,-86.51,9.78
32.28,-86.42,10.82
32.55,-86.33,12.29
32.82,-86.24,9.67
33.09,-86.14,10.58
33.36,-86.05,10.39
33.63,-85.96,12.29
33.90,-85.86,9.60
34.17,-85.77,13.23
34.44,-85.67,9.98
34.71,-85.58,10.41
34.98,-85.48,10.38
35.26,-85.38,12.34
35.53,-85.28,13.30
35.80,-85.18,13.42
36.07,-85.08,13.64
36.34,-84.98,13.15
36.61,-84.88,14.06
36.89,-84.77,13.03
37.16,-84.67,13.70
37.43,-84.56,12.96
37.70,-84.45,12.97
37.98,-84.35,13.94
38.25,-84.24,12.99
38.52,-84.13,12.70
38.80,-84.02,15.40
39.07,-83.91,15.59
39.34,-83.79,14.02
39.62,-83.68,16.37
39.89,-83.56,16.66
40.16,-83.45,16.94
40.44,-83.33,16.76
40.71,-83.21,16.55
40.99,-83.09,14.31
41.26,-82.97,12.64
30.60,-86.63,10.63
30.87,-86.55,10.61
31.13,-86.46,11.86
31.40,-86.37,12.01
31.67,-86.28,12.12
31.94,-86.19,10.62
32.21,-86.10,12.24
32.47,-86.01,11.98
32.74,-85.92,10.04
33.01,-85.82,10.62
33.28,-85.73,10.64
33.55,-85.63,9.88
33.82,-85.54,10.66
34.09,-85.44,8.81
34.36,-85.35,9.34
34.63,-85.25,14.33
34.90,-85.15,11.61
35.17,-85.05,11.70
35.44,-84.95,14.05
35.72,-84.85,13.36
35.99,-84.74,13.56
36.26,-84.64,14.57
36.53,-84.54,13.41
36.80,-84.43,14.20
37.07,-84.33,13.96
37.35,-84.22,14.07
37.62,-84.11,10.50
37.89,-84.00,10.03
38.16,-83.89,14.25
38.44,-83.78,14.26
38.71,-83.67,12.93
38.98,-83.55,16.19
39.26,-83.44,13.67
