"","lat","lon","aet"
"378",-87.25,42.25,NA
"379",-86.75,42.25,NA
"380",-86.25,42.25,539.445078307122
"381",-85.75,42.25,501.010536408401
"382",-85.25,42.25,476.976848283317
"383",-84.75,42.25,440.690959650266
"384",-84.25,42.25,371.475833081681
"385",-83.75,42.25,543.372688117088
"386",-83.25,42.25,520.023083166947
"387",-82.75,42.25,505.000328272756
"388",-82.25,42.25,501.66854324739
"389",-81.75,42.25,NA
"390",-81.25,42.25,NA
"391",-80.75,42.25,NA
"392",-80.25,42.25,NA
"393",-104.25,41.75,392.857172787189
"394",-103.75,41.75,349.061719277292
"395",-103.25,41.75,309.662871854554
"396",-102.75,41.75,323.655845653266
"397",-102.25,41.75,327.113835112221
"398",-101.75,41.75,332.161585087422
"399",-101.25,41.75,341.984329331433
"400",-100.75,41.75,352.951131109614
"401",-100.25,41.75,364.806162542198
"402",-99.75,41.75,364.107442635577
"403",-99.25,41.75,381.111147818621
"404",-98.75,41.75,387.131462552992
"405",-98.25,41.75,543.279263562406
"406",-97.75,41.75,559.939972612599
"407",-97.25,41.75,569.616075198115
"408",-96.75,41.75,547.558932495071
"409",-96.25,41.75,586.073498124781
"410",-95.75,41.75,588.37466237467
"411",-95.25,41.75,605.095751819201
"412",-94.75,41.75,609.129025956096
"413",-94.25,41.75,545.852635442134
"414",-93.75,41.75,559.354985556769
"415",-93.25,41.75,631.46965841786
"416",-92.75,41.75,619.538925581612
"417",-92.25,41.75,628.667501722579
"418",-91.75,41.75,641.731828808552
"419",-91.25,41.75,647.089029303985
"420",-90.75,41.75,649.021093303338
"421",-90.25,41.75,651.31118633179
"422",-89.75,41.75,553.092177392449
"423",-89.25,41.75,595.082145349559
"424",-88.75,41.75,587.082827078761
"425",-88.25,41.75,630.811302271904
"426",-87.75,41.75,446.857117453823
"427",-87.25,41.75,NA
"428",-86.75,41.75,562.064629542467
"429",-86.25,41.75,567.242463363276
"430",-85.75,41.75,514.760128368856
"431",-85.25,41.75,419.289218684833
"432",-84.75,41.75,586.925646763761
"433",-84.25,41.75,580.755693165469
"434",-83.75,41.75,577.477929077577
"435",-83.25,41.75,535.92151445325
"436",-82.75,41.75,NA
"437",-82.25,41.75,NA
"438",-81.75,41.75,NA
"439",-81.25,41.75,513.509381165728
"440",-80.75,41.75,535.619158151094
"441",-80.25,41.75,530.271927516791
"442",-104.25,41.25,347.055114809424
"443",-103.75,41.25,371.378431385849
"444",-103.25,41.25,446.364554338506
"445",-102.75,41.25,486.865626608254
"446",-102.25,41.25,471.539999898057
"447",-101.75,41.25,351.578317687847
"448",-101.25,41.25,352.333380155964
"449",-100.75,41.25,352.329480372835
"450",-100.25,41.25,371.664213261567
"451",-99.75,41.25,540.011416610796
"452",-99.25,41.25,553.93822609738
"453",-98.75,41.25,565.757089424413
"454",-98.25,41.25,568.72475423984
"455",-97.75,41.25,595.129086286062
"456",-97.25,41.25,618.280294909724
"457",-96.75,41.25,609.465010648535
"458",-96.25,41.25,607.624622389005
"459",-95.75,41.25,601.11472879909
"460",-95.25,41.25,607.878058822069
"461",-94.75,41.25,603.961253315094
"462",-94.25,41.25,604.922725620447
"463",-93.75,41.25,617.28184401826
"464",-93.25,41.25,634.355787231849
"465",-92.75,41.25,657.754618036561
"466",-92.25,41.25,659.075785884866
"467",-91.75,41.25,668.482161879074
"468",-91.25,41.25,653.11360850546
"469",-90.75,41.25,662.138072088026
"470",-90.25,41.25,637.873034274933
"471",-89.75,41.25,619.619740740163
"472",-89.25,41.25,624.257428352343
"473",-88.75,41.25,625.004273778526
"474",-88.25,41.25,629.760449561727
"475",-87.75,41.25,644.810758532723
"476",-87.25,41.25,632.898528227699
"477",-86.75,41.25,423.735738685442
"478",-86.25,41.25,566.577110211598
"479",-85.75,41.25,578.655130217303
"480",-85.25,41.25,630.880697080167
"481",-84.75,41.25,609.19370117248
"482",-84.25,41.25,594.263598920312
"483",-83.75,41.25,598.757625937345
"484",-83.25,41.25,606.111893437657
"485",-82.75,41.25,592.070461490279
"486",-82.25,41.25,591.227458113281
"487",-81.75,41.25,589.646766716935
"488",-81.25,41.25,597.533750300412
"489",-80.75,41.25,578.953789338004
"490",-80.25,41.25,498.373033215816
"491",-104.25,40.75,361.009243905079
"492",-103.75,40.75,376.361371308798
"493",-103.25,40.75,432.066332099494
"494",-102.75,40.75,448.813861079048
"495",-102.25,40.75,451.416352467146
"496",-101.75,40.75,503.353464580141
"497",-101.25,40.75,366.966651516967
"498",-100.75,40.75,517.432490194915
"499",-100.25,40.75,556.605610853294
"500",-99.75,40.75,574.679991952842
"501",-99.25,40.75,582.211180810002
"502",-98.75,40.75,591.214219210204
"503",-98.25,40.75,617.138567934744
"504",-97.75,40.75,628.016127705574
"505",-97.25,40.75,627.950028106221
"506",-96.75,40.75,620.488283981103
"507",-96.25,40.75,610.783890380524
"508",-95.75,40.75,599.485335704929
"509",-95.25,40.75,613.272516794648
"510",-94.75,40.75,607.080707622925
"511",-94.25,40.75,593.466973422326
"512",-93.75,40.75,603.626362940762
"513",-93.25,40.75,621.276847916481
"514",-92.75,40.75,649.330942585115
"515",-92.25,40.75,657.407684877748
"516",-91.75,40.75,664.314683673234
"517",-91.25,40.75,649.196584629884
"518",-90.75,40.75,634.082496778108
"519",-90.25,40.75,673.083119330113
"520",-89.75,40.75,669.640815347928
"521",-89.25,40.75,623.05068933533
"522",-88.75,40.75,620.272129554302
"523",-88.25,40.75,629.181350345374
"524",-87.75,40.75,617.261896852986
"525",-87.25,40.75,606.867976439651
"526",-86.75,40.75,424.68249456647
"527",-86.25,40.75,618.648719550809
"528",-85.75,40.75,645.031823342724
"529",-85.25,40.75,635.590301030548
"530",-84.75,40.75,618.098266886722
"531",-84.25,40.75,607.193866139394
"532",-83.75,40.75,611.929251975176
"533",-83.25,40.75,614.698942130897
"534",-82.75,40.75,580.614919265761
"535",-82.25,40.75,523.761693824083
"536",-81.75,40.75,533.794507892737
"537",-81.25,40.75,547.016672605881
"538",-80.75,40.75,514.189427569043
"539",-80.25,40.75,521.761576137622
"540",-104.25,40.25,306.727999049588
"541",-103.75,40.25,303.754328237381
"542",-103.25,40.25,330.052348840516
"543",-102.75,40.25,443.0947487175
"544",-102.25,40.25,367.635876581771
"545",-101.75,40.25,378.620651723817
"546",-101.25,40.25,532.979550959542
"547",-100.75,40.25,554.433017906267
"548",-100.25,40.25,576.219402609859
"549",-99.75,40.25,597.501429835567
"550",-99.25,40.25,597.683787590591
"551",-98.75,40.25,612.352913345676
"552",-98.25,40.25,618.077287683525
"553",-97.75,40.25,667.061083733221
"554",-97.25,40.25,665.867512150609
"555",-96.75,40.25,645.306627309881
"556",-96.25,40.25,633.349110859359
"557",-95.75,40.25,631.402745189145
"558",-95.25,40.25,654.021868905642
"559",-94.75,40.25,652.405848617083
"560",-94.25,40.25,591.697338824044
"561",-93.75,40.25,618.239067922812
"562",-93.25,40.25,636.771375352226
"563",-92.75,40.25,656.05289863568
"564",-92.25,40.25,668.598254405893
"565",-91.75,40.25,675.433755354432
"566",-91.25,40.25,705.419551173807
"567",-90.75,40.25,686.797259406245
"568",-90.25,40.25,673.613677755741
"569",-89.75,40.25,448.235806107929
"570",-89.25,40.25,644.055837935535
"571",-88.75,40.25,646.823764802037
"572",-88.25,40.25,652.680773792847
"573",-87.75,40.25,692.056144055619
"574",-87.25,40.25,666.879435810028
"575",-86.75,40.25,651.657244026574
"576",-86.25,40.25,629.992200906679
"577",-85.75,40.25,608.401008387445
"578",-85.25,40.25,630.026175276376
"579",-84.75,40.25,604.253648065263
"580",-84.25,40.25,548.342057900521
"581",-83.75,40.25,548.177530083107
"582",-83.25,40.25,604.610692815186
"583",-82.75,40.25,573.5044608608
"584",-82.25,40.25,599.088223844999
"585",-81.75,40.25,624.997330319835
"586",-81.25,40.25,610.998873424967
"587",-80.75,40.25,622.487620688946
"588",-80.25,40.25,621.324397970893
"589",-104.25,39.75,393.302305267192
"590",-103.75,39.75,384.231688396074
"591",-103.25,39.75,406.238165954361
"592",-102.75,39.75,343.885339824337
"593",-102.25,39.75,476.674015594646
"594",-101.75,39.75,501.946043473436
"595",-101.25,39.75,543.23462774232
"596",-100.75,39.75,576.253284559818
"597",-100.25,39.75,579.782320830505
"598",-99.75,39.75,578.860396354401
"599",-99.25,39.75,596.187440245194
"600",-98.75,39.75,615.074756856586
"601",-98.25,39.75,630.377253721468
"602",-97.75,39.75,684.763470837323
"603",-97.25,39.75,657.913728913634
"604",-96.75,39.75,680.327142579132
"605",-96.25,39.75,713.988055852475
"606",-95.75,39.75,674.673710708681
"607",-95.25,39.75,685.166637830378
"608",-94.75,39.75,694.518481910578
"609",-94.25,39.75,709.076445465209
"610",-93.75,39.75,706.951240623021
"611",-93.25,39.75,667.197218577843
"612",-92.75,39.75,676.598544399265
"613",-92.25,39.75,728.496524832328
"614",-91.75,39.75,721.0871140284
"615",-91.25,39.75,715.149560233054
"616",-90.75,39.75,659.250111435074
"617",-90.25,39.75,673.202242850464
"618",-89.75,39.75,687.357833020127
"619",-89.25,39.75,669.194173106924
"620",-88.75,39.75,671.758420524246
"621",-88.25,39.75,685.125193828368
"622",-87.75,39.75,695.571397358086
"623",-87.25,39.75,701.626389587534
"624",-86.75,39.75,647.579639542499
"625",-86.25,39.75,643.334563081153
"626",-85.75,39.75,634.307104671141
"627",-85.25,39.75,602.596615570481
"628",-84.75,39.75,592.98595705234
"629",-84.25,39.75,614.280052071001
"630",-83.75,39.75,588.265337330871
"631",-83.25,39.75,578.093910315662
"632",-82.75,39.75,596.392229334102
"633",-82.25,39.75,621.264009022852
"634",-81.75,39.75,666.470185952494
"635",-81.25,39.75,661.056957002496
"636",-80.75,39.75,599.154765773448
"637",-80.25,39.75,601.758833621047
"638",-104.25,39.25,326.982567637227
"639",-103.75,39.25,378.748978939839
"640",-103.25,39.25,394.904944862647
"641",-102.75,39.25,415.980481275357
"642",-102.25,39.25,444.760140811093
"643",-101.75,39.25,505.290355222533
"644",-101.25,39.25,538.282293107128
"645",-100.75,39.25,567.323471085867
"646",-100.25,39.25,573.853969860589
"647",-99.75,39.25,579.458329261572
"648",-99.25,39.25,606.017287199677
"649",-98.75,39.25,642.346728368313
"650",-98.25,39.25,682.581017095596
"651",-97.75,39.25,670.600602651568
"652",-97.25,39.25,681.378316287926
"653",-96.75,39.25,708.928147303464
"654",-96.25,39.25,712.942075030762
"655",-95.75,39.25,709.036401820194
"656",-95.25,39.25,679.082248257473
"657",-94.75,39.25,740.501685998403
"658",-94.25,39.25,708.771154482383
"659",-93.75,39.25,695.506037389627
"660",-93.25,39.25,703.105575476773
"661",-92.75,39.25,691.339163241908
"662",-92.25,39.25,737.001256021089
"663",-91.75,39.25,718.513186116412
"664",-91.25,39.25,685.444530014123
"665",-90.75,39.25,655.993309490848
"666",-90.25,39.25,692.605539603392
"667",-89.75,39.25,715.774531474803
"668",-89.25,39.25,723.351335085885
"669",-88.75,39.25,685.275152886286
"670",-88.25,39.25,716.204990043771
"671",-87.75,39.25,698.343450449174
"672",-87.25,39.25,702.542765523773
"673",-86.75,39.25,644.187236938684
"674",-86.25,39.25,603.502821942267
"675",-85.75,39.25,650.025043642148
"676",-85.25,39.25,659.280553312681
"677",-84.75,39.25,695.493873090483
"678",-84.25,39.25,674.97535902058
"679",-83.75,39.25,648.669173782517
"680",-83.25,39.25,586.529648188152
"681",-82.75,39.25,611.548856335687
"682",-82.25,39.25,621.167460467201
"683",-81.75,39.25,604.082362625748
"684",-81.25,39.25,519.177176966565
"685",-80.75,39.25,525.291177978623
"686",-80.25,39.25,580.8669372031
"687",-104.25,38.75,364.507907138206
"688",-103.75,38.75,373.573018180439
"689",-103.25,38.75,381.814899717079
"690",-102.75,38.75,328.15692837385
"691",-102.25,38.75,445.934005544521
"692",-101.75,38.75,488.850591160008
"693",-101.25,38.75,536.170896634459
"694",-100.75,38.75,564.0526940173
"695",-100.25,38.75,569.700163677568
"696",-99.75,38.75,590.74376148812
"697",-99.25,38.75,600.188078036532
"698",-98.75,38.75,643.017181501782
"699",-98.25,38.75,686.215520782047
"700",-97.75,38.75,669.331126960577
"701",-97.25,38.75,724.442768383073
"702",-96.75,38.75,727.201925753616
"703",-96.25,38.75,711.827682193369
"704",-95.75,38.75,734.175572986482
"705",-95.25,38.75,711.359730569646
"706",-94.75,38.75,783.303227492375
"707",-94.25,38.75,781.521843631519
"708",-93.75,38.75,756.410003348486
"709",-93.25,38.75,742.73103730625
"710",-92.75,38.75,736.661823400609
"711",-92.25,38.75,727.90661704848
"712",-91.75,38.75,761.358347646252
"713",-91.25,38.75,740.840486450281
"714",-90.75,38.75,702.399216523161
"715",-90.25,38.75,499.254497820046
"716",-89.75,38.75,703.852211303514
"717",-89.25,38.75,732.276833809767
"718",-88.75,38.75,689.600327491644
"719",-88.25,38.75,697.227644034661
"720",-87.75,38.75,709.926489081699
"721",-87.25,38.75,770.912092011422
"722",-86.75,38.75,656.332264736528
"723",-86.25,38.75,683.703591599129
"724",-85.75,38.75,683.363874029135
"725",-85.25,38.75,720.094193153898
