"","lat","lon","aet"
"377",-87.75,42.25,680.902098650578
"378",-87.25,42.25,NA
"379",-86.75,42.25,NA
"380",-86.25,42.25,686.736807022709
"381",-85.75,42.25,680.540541841649
"382",-85.25,42.25,647.616939229749
"383",-84.75,42.25,610.45323507092
"384",-84.25,42.25,569.067404893227
"385",-83.75,42.25,680.603872114501
"386",-83.25,42.25,662.373874879821
"387",-82.75,42.25,633.344134121056
"388",-82.25,42.25,629.012185238824
"389",-81.75,42.25,NA
"390",-81.25,42.25,NA
"391",-80.75,42.25,NA
"392",-80.25,42.25,NA
"393",-104.25,41.75,444.992914385162
"394",-103.75,41.75,453.872865810699
"395",-103.25,41.75,450.648191578919
"396",-102.75,41.75,469.397475618171
"397",-102.25,41.75,474.97414830327
"398",-101.75,41.75,487.984980817419
"399",-101.25,41.75,520.296884305077
"400",-100.75,41.75,539.146693336312
"401",-100.25,41.75,562.401891710702
"402",-99.75,41.75,563.972683576787
"403",-99.25,41.75,586.935422565788
"404",-98.75,41.75,596.800569586747
"405",-98.25,41.75,687.225456869986
"406",-97.75,41.75,704.41256072931
"407",-97.25,41.75,712.421763053935
"408",-96.75,41.75,696.810753812082
"409",-96.25,41.75,729.862270929851
"410",-95.75,41.75,738.642881319334
"411",-95.25,41.75,731.210256875434
"412",-94.75,41.75,733.846910031512
"413",-94.25,41.75,706.250066769077
"414",-93.75,41.75,721.802431499033
"415",-93.25,41.75,745.663104722742
"416",-92.75,41.75,721.732906612975
"417",-92.25,41.75,739.528116661502
"418",-91.75,41.75,765.400279467111
"419",-91.25,41.75,768.121621693019
"420",-90.75,41.75,766.796122614993
"421",-90.25,41.75,760.927483293694
"422",-89.75,41.75,686.106840537162
"423",-89.25,41.75,699.981370528927
"424",-88.75,41.75,695.017679373443
"425",-88.25,41.75,710.025521174746
"426",-87.75,41.75,661.697324745532
"427",-87.25,41.75,NA
"428",-86.75,41.75,709.669746496016
"429",-86.25,41.75,702.267745816614
"430",-85.75,41.75,690.018177451479
"431",-85.25,41.75,641.156705044381
"432",-84.75,41.75,672.994384211255
"433",-84.25,41.75,667.769618938619
"434",-83.75,41.75,675.768141400651
"435",-83.25,41.75,673.058181612752
"436",-82.75,41.75,NA
"437",-82.25,41.75,NA
"438",-81.75,41.75,NA
"439",-81.25,41.75,645.191952554334
"440",-80.75,41.75,648.886377257004
"441",-80.25,41.75,648.175588718463
"442",-104.25,41.25,445.369838809595
"443",-103.75,41.25,483.654145169538
