"id","lat","long","species","specie_id","variable_id","value"
1506,-96.75,45.25,"mxg",1477,470,697.595354299759
1507,-96.25,45.25,"mxg",1477,470,695.744557096783
1508,-95.75,45.25,"mxg",1477,470,711.321654233325
1509,-95.25,45.25,"mxg",1477,470,692.059807295911
1510,-94.75,45.25,"mxg",1477,470,681.192578645423
1511,-94.25,45.25,"mxg",1477,470,686.930074903881
1512,-93.75,45.25,"mxg",1477,470,699.455396708567
1513,-93.25,45.25,"mxg",1477,470,711.88449308907
1514,-92.75,45.25,"mxg",1477,470,735.904377332423
1515,-92.25,45.25,"mxg",1477,470,742.255930835032
1516,-91.75,45.25,"mxg",1477,470,758.348204000387
1517,-91.25,45.25,"mxg",1477,470,738.31586516893
1518,-90.75,45.25,"mxg",1477,470,739.298343448143
1519,-90.25,45.25,"mxg",1477,470,705.148249188846
1520,-89.75,45.25,"mxg",1477,470,684.250313432189
1521,-89.25,45.25,"mxg",1477,470,694.226296172943
1522,-88.75,45.25,"mxg",1477,470,693.992414532637
1523,-88.25,45.25,"mxg",1477,470,688.386391991284
1524,-87.75,45.25,"mxg",1477,470,691.154096979531
1525,-87.25,45.25,"mxg",1477,470,678.796028775352
1526,-86.75,45.25,"mxg",1477,470,616.446820964047
1527,-86.25,45.25,"mxg",1477,470,661.892004494322
1528,-85.75,45.25,"mxg",1477,470,662.245919598965
1529,-85.25,45.25,"mxg",1477,470,682.144731678884
1530,-84.75,45.25,"mxg",1477,470,662.920402782038
1531,-84.25,45.25,"mxg",1477,470,654.024185397604
1532,-83.75,45.25,"mxg",1477,470,653.664695010055
1533,-83.25,45.25,"mxg",1477,470,659.544608248631
1534,-82.75,45.25,"mxg",1477,470,636.237677410711
1535,-82.25,45.25,"mxg",1477,470,633.828798530973
1536,-81.75,45.25,"mxg",1477,470,637.353143264016
1537,-81.25,45.25,"mxg",1477,470,644.877182030468
1538,-80.75,45.25,"mxg",1477,470,626.192099015228
1539,-80.25,45.25,"mxg",1477,470,589.605360094341
1540,-104.25,45.75,"mxg",1477,470,424.239207311068
1541,-103.75,45.75,"mxg",1477,470,431.544763381891
1542,-103.25,45.75,"mxg",1477,470,458.472113732947
1543,-102.75,45.75,"mxg",1477,470,485.859001827659
1544,-102.25,45.75,"mxg",1477,470,476.591701344587
1545,-101.75,45.75,"mxg",1477,470,504.459959318861
1546,-101.25,45.75,"mxg",1477,470,502.816952947062
1547,-100.75,45.75,"mxg",1477,470,549.834282418713
1548,-100.25,45.75,"mxg",1477,470,614.338725269772
1549,-99.75,45.75,"mxg",1477,470,648.517418713775
1550,-99.25,45.75,"mxg",1477,470,672.159580609296
1551,-98.75,45.75,"mxg",1477,470,683.514777217992
1552,-98.25,45.75,"mxg",1477,470,698.859382071299
1553,-97.75,45.75,"mxg",1477,470,714.565527827246
1554,-97.25,45.75,"mxg",1477,470,712.322332869982
1555,-96.75,45.75,"mxg",1477,470,709.561985769309
1556,-96.25,45.75,"mxg",1477,470,701.389364398725
1557,-95.75,45.75,"mxg",1477,470,710.62963545887
1558,-95.25,45.75,"mxg",1477,470,697.771929043229
1559,-94.75,45.75,"mxg",1477,470,680.789907406899
1560,-94.25,45.75,"mxg",1477,470,675.98956441792
1561,-93.75,45.75,"mxg",1477,470,686.605520303128
1562,-93.25,45.75,"mxg",1477,470,703.148491848959
1563,-92.75,45.75,"mxg",1477,470,731.769471862004
1564,-92.25,45.75,"mxg",1477,470,743.306916100148
1565,-91.75,45.75,"mxg",1477,470,744.052099207824
1566,-91.25,45.75,"mxg",1477,470,728.523493777131
1567,-90.75,45.75,"mxg",1477,470,710.091344256653
1568,-90.25,45.75,"mxg",1477,470,725.19742799073
1569,-89.75,45.75,"mxg",1477,470,720.137674664147
1570,-89.25,45.75,"mxg",1477,470,691.217583463411
1571,-88.75,45.75,"mxg",1477,470,696.228818937903
1572,-88.25,45.75,"mxg",1477,470,696.030233622383
1573,-87.75,45.75,"mxg",1477,470,692.498225917108
1574,-87.25,45.75,"mxg",1477,470,675.378028235165
1575,-86.75,45.75,"mxg",1477,470,626.4770286844
1576,-86.25,45.75,"mxg",1477,470,687.162710034521
1577,-85.75,45.75,"mxg",1477,470,686.092945534969
1578,-85.25,45.75,"mxg",1477,470,680.489555038017
1579,-84.75,45.75,"mxg",1477,470,661.750073522213
1580,-84.25,45.75,"mxg",1477,470,650.613010305959
1581,-83.75,45.75,"mxg",1477,470,654.829890499357
1582,-83.25,45.75,"mxg",1477,470,659.981098601711
1583,-82.75,45.75,"mxg",1477,470,620.005121753424
1584,-82.25,45.75,"mxg",1477,470,610.747471296811
1585,-81.75,45.75,"mxg",1477,470,627.926763871514
1586,-81.25,45.75,"mxg",1477,470,645.807200487936
1587,-80.75,45.75,"mxg",1477,470,612.639452865231
1588,-80.25,45.75,"mxg",1477,470,622.767243060749
1589,-104.25,37.25,"corn",32678,470,384.137784026796
1590,-103.75,37.25,"corn",32678,470,384.166322867539
1591,-103.25,37.25,"corn",32678,470,367.801825119963
1592,-102.75,37.25,"corn",32678,470,376.687948774197
1593,-102.25,37.25,"corn",32678,470,369.476809657441
1594,-101.75,37.25,"corn",32678,470,377.660070961421
1595,-101.25,37.25,"corn",32678,470,376.360570909143
1596,-100.75,37.25,"corn",32678,470,385.698813011608
1597,-100.25,37.25,"corn",32678,470,395.05091357138
1598,-99.75,37.25,"corn",32678,470,394.720982699771
1599,-99.25,37.25,"corn",32678,470,391.776511041215
1600,-98.75,37.25,"corn",32678,470,394.218180136173
1601,-98.25,37.25,"corn",32678,470,397.624300015334
1602,-97.75,37.25,"corn",32678,470,387.169704719767
1603,-97.25,37.25,"corn",32678,470,384.456192753889
1604,-96.75,37.25,"corn",32678,470,385.376630692801
1605,-96.25,37.25,"corn",32678,470,383.014722758613
1606,-95.75,37.25,"corn",32678,470,380.584651893121
1607,-95.25,37.25,"corn",32678,470,386.285233193135
1608,-94.25,37.25,"corn",32678,470,401.463605799596
1609,-93.75,37.25,"corn",32678,470,404.717258759658
1610,-93.25,37.25,"corn",32678,470,408.122235822142
1611,-92.75,37.25,"corn",32678,470,396.968525261182
1612,-92.25,37.25,"corn",32678,470,387.599210472812
1613,-91.75,37.25,"corn",32678,470,374.606460352357
1614,-91.25,37.25,"corn",32678,470,362.791218181976
1615,-90.75,37.25,"corn",32678,470,350.668441642629
1616,-90.25,37.25,"corn",32678,470,331.65544459183
1617,-89.75,37.25,"corn",32678,470,324.27646840876
1618,-89.25,37.25,"corn",32678,470,314.025634805432
1619,-88.75,37.25,"corn",32678,470,322.803368645022
1620,-88.25,37.25,"corn",32678,470,326.371849220188
1621,-87.75,37.25,"corn",32678,470,317.002760639007
1622,-87.25,37.25,"corn",32678,470,309.788407179178
1623,-86.75,37.25,"corn",32678,470,305.186901336187
1624,-86.25,37.25,"corn",32678,470,316.703500206466
1625,-85.75,37.25,"corn",32678,470,334.703707194189
1626,-85.25,37.25,"corn",32678,470,317.873499636422
1627,-84.75,37.25,"corn",32678,470,306.466596983038
1628,-84.25,37.25,"corn",32678,470,312.246572427353
1629,-83.75,37.25,"corn",32678,470,313.087540452078
1630,-83.25,37.25,"corn",32678,470,319.813312083919
1631,-82.75,37.25,"corn",32678,470,333.87353073644
1632,-82.25,37.25,"corn",32678,470,346.99106946477
1633,-81.75,37.25,"corn",32678,470,346.773294432438
1634,-81.25,37.25,"corn",32678,470,343.088546256709
1635,-80.75,37.25,"corn",32678,470,334.692873756634
1636,-80.25,37.25,"corn",32678,470,332.636025708867
1637,-104.25,37.75,"corn",32678,470,365.048880347633
1638,-103.75,37.75,"corn",32678,470,364.75097269757
1639,-103.25,37.75,"corn",32678,470,368.979981845361
1640,-102.75,37.75,"corn",32678,470,386.413241011702
1641,-102.25,37.75,"corn",32678,470,389.14315003471
1642,-101.75,37.75,"corn",32678,470,371.299868485017
1643,-101.25,37.75,"corn",32678,470,375.346898889286
1644,-100.75,37.75,"corn",32678,470,379.480727486887
1645,-100.25,37.75,"corn",32678,470,405.76902449457
1646,-99.75,37.75,"corn",32678,470,395.542247591424
1647,-99.25,37.75,"corn",32678,470,389.359466473281
1648,-98.75,37.75,"corn",32678,470,387.221195669321
1649,-98.25,37.75,"corn",32678,470,383.595486636743
1650,-97.75,37.75,"corn",32678,470,365.056978561479
1651,-97.25,37.75,"corn",32678,470,373.391465657856
1652,-96.75,37.75,"corn",32678,470,289.991078575229
1653,-96.25,37.75,"corn",32678,470,361.791299546836
1654,-95.75,37.75,"corn",32678,470,354.977113537374
1655,-95.25,37.75,"corn",32678,470,304.100415931312
1656,-94.75,37.75,"corn",32678,470,405.292363194574
1657,-94.25,37.75,"corn",32678,470,409.476871958468
1658,-93.75,37.75,"corn",32678,470,414.671891429694
1659,-93.25,37.75,"corn",32678,470,411.017936962657
1660,-92.75,37.75,"corn",32678,470,396.988908137428
1661,-92.25,37.75,"corn",32678,470,381.224063928239
1662,-91.75,37.75,"corn",32678,470,360.449740773882
1663,-91.25,37.75,"corn",32678,470,353.812029465917
1664,-90.75,37.75,"corn",32678,470,350.541702487375
1665,-90.25,37.75,"corn",32678,470,333.254968454799
1666,-89.75,37.75,"corn",32678,470,329.754940301122
1667,-89.25,37.75,"corn",32678,470,327.372881141564
1668,-88.75,37.75,"corn",32678,470,323.362166339997
1669,-88.25,37.75,"corn",32678,470,335.853788173787
1670,-87.25,37.75,"corn",32678,470,314.89954140957
1671,-86.75,37.75,"corn",32678,470,308.454632973531
1672,-86.25,37.75,"corn",32678,470,307.150770289474
1673,-85.75,37.75,"corn",32678,470,319.464747618709
1674,-85.25,37.75,"corn",32678,470,307.234431920231
1675,-84.75,37.75,"corn",32678,470,308.466710508452
1676,-84.25,37.75,"corn",32678,470,313.240876525699
1677,-83.75,37.75,"corn",32678,470,319.915487407125
1678,-83.25,37.75,"corn",32678,470,334.826322849025
1679,-82.75,37.75,"corn",32678,470,344.435413962055
1680,-82.25,37.75,"corn",32678,470,353.934781451826
1681,-81.75,37.75,"corn",32678,470,353.750164574289
1682,-81.25,37.75,"corn",32678,470,354.578866720389
1683,-80.75,37.75,"corn",32678,470,346.705797626928
1684,-80.25,37.75,"corn",32678,470,345.97160592326
1685,-104.25,38.25,"corn",32678,470,349.261919658868
1686,-103.75,38.25,"corn",32678,470,349.721362540266
1687,-103.25,38.25,"corn",32678,470,363.105775104632
1688,-102.75,38.25,"corn",32678,470,378.517190405459
1689,-102.25,38.25,"corn",32678,470,388.289679395733
1690,-101.75,38.25,"corn",32678,470,394.738828159869
1691,-101.25,38.25,"corn",32678,470,372.028963505523
1692,-100.75,38.25,"corn",32678,470,275.682379517209
1693,-100.25,38.25,"corn",32678,470,286.270248814253
1694,-99.75,38.25,"corn",32678,470,394.094481220294
1695,-99.25,38.25,"corn",32678,470,391.111925001955
1696,-98.75,38.25,"corn",32678,470,388.911811443744
1697,-98.25,38.25,"corn",32678,470,387.712891915871
1698,-97.75,38.25,"corn",32678,470,390.369025502354
1699,-97.25,38.25,"corn",32678,470,374.041506030131
1700,-96.75,38.25,"corn",32678,470,445.573832419235
1701,-96.25,38.25,"corn",32678,470,401.516154393162
1702,-95.75,38.25,"corn",32678,470,404.162549207278
1703,-95.25,38.25,"corn",32678,470,371.277497577481
1704,-94.75,38.25,"corn",32678,470,375.83137662895
1705,-94.25,38.25,"corn",32678,470,381.14938031527
1706,-93.75,38.25,"corn",32678,470,475.477730320301
1707,-93.25,38.25,"corn",32678,470,467.962101958925
1708,-92.75,38.25,"corn",32678,470,367.860197754111
1709,-92.25,38.25,"corn",32678,470,351.053209027508
1710,-91.75,38.25,"corn",32678,470,371.029245890866
1711,-91.25,38.25,"corn",32678,470,356.045002845698
1712,-90.75,38.25,"corn",32678,470,353.60238702246
1713,-90.25,38.25,"corn",32678,470,344.509829922114
1714,-89.75,38.25,"corn",32678,470,353.550315858913
1715,-89.25,38.25,"corn",32678,470,352.552880231051
1716,-85.75,38.25,"corn",32678,470,310.808392594088
1717,-85.25,38.25,"corn",32678,470,309.239398257923
1718,-84.75,38.25,"corn",32678,470,312.027165384963
1719,-84.25,38.25,"corn",32678,470,318.266163513763
1720,-83.75,38.25,"corn",32678,470,322.738971620187
1721,-83.25,38.25,"corn",32678,470,332.778597850702
1722,-82.75,38.25,"corn",32678,470,344.916511580348
1723,-82.25,38.25,"corn",32678,470,352.863934036577
1724,-81.75,38.25,"corn",32678,470,362.233175345813
1725,-81.25,38.25,"corn",32678,470,370.658957602573
1726,-80.75,38.25,"corn",32678,470,365.41980892641
1727,-80.25,38.25,"corn",32678,470,364.53785006149
1728,-104.25,38.75,"corn",32678,470,345.318439812807
1729,-103.75,38.75,"corn",32678,470,345.207926983712
1730,-103.25,38.75,"corn",32678,470,351.880996470813
1731,-102.75,38.75,"corn",32678,470,361.861885741673
1732,-102.25,38.75,"corn",32678,470,385.519953616778
1733,-101.75,38.75,"corn",32678,470,392.129598473635
1734,-101.25,38.75,"corn",32678,470,393.808590569795
1735,-100.75,38.75,"corn",32678,470,402.558632007451
1736,-100.25,38.75,"corn",32678,470,382.774096444395
1737,-99.75,38.75,"corn",32678,470,389.717746704351
1738,-99.25,38.75,"corn",32678,470,390.188492587069
1739,-98.75,38.75,"corn",32678,470,391.982154327845
1740,-98.25,38.75,"corn",32678,470,395.947996486851
1741,-97.75,38.75,"corn",32678,470,400.003488889663
1742,-97.25,38.75,"corn",32678,470,391.94402498845
1743,-96.75,38.75,"corn",32678,470,401.156071361154
1744,-96.25,38.75,"corn",32678,470,315.632498271298
1745,-95.75,38.75,"corn",32678,470,424.367852758151
1746,-95.25,38.75,"corn",32678,470,316.620724892142
1747,-94.75,38.75,"corn",32678,470,443.712093114504
1748,-94.25,38.75,"corn",32678,470,448.993934151251
1749,-93.75,38.75,"corn",32678,470,491.560147002456
1750,-93.25,38.75,"corn",32678,470,487.200971565908
1751,-92.75,38.75,"corn",32678,470,476.304933005711
1752,-92.25,38.75,"corn",32678,470,368.388516700594
1753,-91.75,38.75,"corn",32678,470,346.65911871838
1754,-91.25,38.75,"corn",32678,470,327.23750880931
1755,-90.75,38.75,"corn",32678,470,324.966208285041
1756,-90.25,38.75,"corn",32678,470,364.15678673971
1757,-84.75,38.75,"corn",32678,470,338.590052197222
1758,-84.25,38.75,"corn",32678,470,336.03660736623
1759,-83.75,38.75,"corn",32678,470,333.811995574506
1760,-83.25,38.75,"corn",32678,470,342.508280304202
1761,-82.75,38.75,"corn",32678,470,352.18939531202
1762,-82.25,38.75,"corn",32678,470,360.151610338959
1763,-81.75,38.75,"corn",32678,470,356.759224896668
1764,-81.25,38.75,"corn",32678,470,371.86515916526
1765,-80.75,38.75,"corn",32678,470,379.453747371328
1766,-80.25,38.75,"corn",32678,470,375.041359938681
1767,-104.25,39.25,"corn",32678,470,357.348228796618
1768,-103.75,39.25,"corn",32678,470,353.498558993102
1769,-103.25,39.25,"corn",32678,470,384.32500559208
1770,-102.75,39.25,"corn",32678,470,398.830904961098
1771,-102.25,39.25,"corn",32678,470,384.620562987868
1772,-101.75,39.25,"corn",32678,470,383.184354006546
1773,-101.25,39.25,"corn",32678,470,380.473446375108
1774,-100.75,39.25,"corn",32678,470,386.477807450923
1775,-100.25,39.25,"corn",32678,470,402.752572590427
1776,-99.75,39.25,"corn",32678,470,388.056732655503
1777,-99.25,39.25,"corn",32678,470,391.767300879117
1778,-98.75,39.25,"corn",32678,470,397.682162788347
1779,-98.25,39.25,"corn",32678,470,399.493845049263
1780,-97.75,39.25,"corn",32678,470,403.556331633823
1781,-97.25,39.25,"corn",32678,470,453.689972023945
1782,-96.75,39.25,"corn",32678,470,473.453024207614
1783,-96.25,39.25,"corn",32678,470,438.711794412695
1784,-95.75,39.25,"corn",32678,470,429.261527917319
1785,-95.25,39.25,"corn",32678,470,348.371625097468
1786,-94.75,39.25,"corn",32678,470,426.06982405344
1787,-94.25,39.25,"corn",32678,470,430.597077115905
1788,-93.75,39.25,"corn",32678,470,451.95436062105
1789,-93.25,39.25,"corn",32678,470,450.875171868596
1790,-92.75,39.25,"corn",32678,470,380.032425750105
1791,-92.25,39.25,"corn",32678,470,407.057961780578
1792,-91.75,39.25,"corn",32678,470,387.547381927725
1793,-91.25,39.25,"corn",32678,470,391.173920568224
1794,-88.25,39.25,"corn",32678,470,363.979299010032
1795,-84.75,39.25,"corn",32678,470,351.701924823166
1796,-84.25,39.25,"corn",32678,470,340.474218745105
1797,-83.75,39.25,"corn",32678,470,336.31384841635
1798,-83.25,39.25,"corn",32678,470,344.980722498403
1799,-82.75,39.25,"corn",32678,470,354.384004524531
1800,-82.25,39.25,"corn",32678,470,361.955883289455
1801,-81.75,39.25,"corn",32678,470,363.195283511188
1802,-81.25,39.25,"corn",32678,470,375.936541184667
1803,-80.75,39.25,"corn",32678,470,386.426750512503
1804,-80.25,39.25,"corn",32678,470,379.365381044721
1805,-104.25,39.75,"corn",32678,470,377.766485854518
1806,-103.75,39.75,"corn",32678,470,354.983460346935
1807,-103.25,39.75,"corn",32678,470,390.06800963881
1808,-102.75,39.75,"corn",32678,470,384.425978286657
1809,-102.25,39.75,"corn",32678,470,362.324401842896
1810,-101.75,39.75,"corn",32678,470,371.692567389924
1811,-101.25,39.75,"corn",32678,470,350.282822693931
1812,-100.75,39.75,"corn",32678,470,352.232783159707
1813,-100.25,39.75,"corn",32678,470,393.186035936
1814,-99.75,39.75,"corn",32678,470,409.809518613911
1815,-99.25,39.75,"corn",32678,470,386.340982294874
1816,-98.75,39.75,"corn",32678,470,397.125645089109
1817,-98.25,39.75,"corn",32678,470,399.664036245784
1818,-97.75,39.75,"corn",32678,470,397.389665419119
1819,-97.25,39.75,"corn",32678,470,444.540015591774
1820,-96.75,39.75,"corn",32678,470,456.413594186772
1821,-96.25,39.75,"corn",32678,470,426.430189326406
1822,-95.75,39.75,"corn",32678,470,337.709979256615
1823,-95.25,39.75,"corn",32678,470,385.745139671955
1824,-94.75,39.75,"corn",32678,470,320.6605049395
1825,-94.25,39.75,"corn",32678,470,398.478471009061
1826,-93.75,39.75,"corn",32678,470,349.931003357284
1827,-93.25,39.75,"corn",32678,470,322.747459672624
1828,-92.75,39.75,"corn",32678,470,386.736321571749
1829,-92.25,39.75,"corn",32678,470,510.976239392767
1830,-91.75,39.75,"corn",32678,470,417.173336797394
1831,-91.25,39.75,"corn",32678,470,400.817908938508
1832,-90.75,39.75,"corn",32678,470,406.355795087526
1833,-89.75,39.75,"corn",32678,470,378.741648047231
1834,-89.25,39.75,"corn",32678,470,427.442805621773
1835,-88.75,39.75,"corn",32678,470,277.688131514238
1836,-88.25,39.75,"corn",32678,470,352.94240736973
1837,-87.75,39.75,"corn",32678,470,368.997243059188
1838,-85.75,39.75,"corn",32678,470,371.087096906034
1839,-85.25,39.75,"corn",32678,470,361.993698185222
1840,-84.25,39.75,"corn",32678,470,343.082990271272
1841,-83.75,39.75,"corn",32678,470,342.15594784118
1842,-83.25,39.75,"corn",32678,470,357.730503626051
1843,-82.75,39.75,"corn",32678,470,355.84159374726
1844,-82.25,39.75,"corn",32678,470,356.062821731321
1845,-81.75,39.75,"corn",32678,470,370.457299349626
1846,-81.25,39.75,"corn",32678,470,389.861676745022
1847,-80.75,39.75,"corn",32678,470,397.138196423679
1848,-80.25,39.75,"corn",32678,470,387.365431617596
1849,-104.25,40.25,"corn",32678,470,373.631063736044
1850,-103.75,40.25,"corn",32678,470,362.492691157153
1851,-103.25,40.25,"corn",32678,470,373.266158272185
1852,-102.75,40.25,"corn",32678,470,387.403208014264
1853,-102.25,40.25,"corn",32678,470,324.914692796534
1854,-101.75,40.25,"corn",32678,470,390.251500872546
1855,-101.25,40.25,"corn",32678,470,390.977888929576
1856,-100.75,40.25,"corn",32678,470,364.776301394682
1857,-100.25,40.25,"corn",32678,470,396.703717314173
1858,-99.75,40.25,"corn",32678,470,406.604455163237
1859,-99.25,40.25,"corn",32678,470,417.198372535771
1860,-98.75,40.25,"corn",32678,470,402.487918200961
1861,-98.25,40.25,"corn",32678,470,409.118662831606
1862,-97.75,40.25,"corn",32678,470,423.868998482198
1863,-97.25,40.25,"corn",32678,470,301.358655604767
1864,-96.75,40.25,"corn",32678,470,433.906255859416
1865,-96.25,40.25,"corn",32678,470,451.645673768486
1866,-95.75,40.25,"corn",32678,470,395.569502454266
1867,-95.25,40.25,"corn",32678,470,408.303680542624
1868,-94.75,40.25,"corn",32678,470,410.26338405814
1869,-94.25,40.25,"corn",32678,470,405.60849106079
1870,-93.75,40.25,"corn",32678,470,408.58654012857
1871,-93.25,40.25,"corn",32678,470,403.207243265468
1872,-92.75,40.25,"corn",32678,470,455.154370674398
1873,-92.25,40.25,"corn",32678,470,384.000697341166
1874,-91.75,40.25,"corn",32678,470,329.04528137602
1875,-91.25,40.25,"corn",32678,470,369.560861022328
1876,-90.75,40.25,"corn",32678,470,365.267567424919
1877,-90.25,40.25,"corn",32678,470,348.442858004302
1878,-89.75,40.25,"corn",32678,470,333.604675759794
1879,-89.25,40.25,"corn",32678,470,330.293957487738
1880,-88.75,40.25,"corn",32678,470,346.087155539775
1881,-88.25,40.25,"corn",32678,470,359.332540704636
1882,-87.75,40.25,"corn",32678,470,360.287681699614
1883,-87.25,40.25,"corn",32678,470,358.028655511211
1884,-86.75,40.25,"corn",32678,470,297.096171925019
1885,-86.25,40.25,"corn",32678,470,295.230429419782
1886,-85.75,40.25,"corn",32678,470,292.028881708044
1887,-85.25,40.25,"corn",32678,470,286.014941207366
1888,-84.75,40.25,"corn",32678,470,276.753251346527
1889,-84.25,40.25,"corn",32678,470,361.61724841065
1890,-83.75,40.25,"corn",32678,470,367.441715794041
1891,-83.25,40.25,"corn",32678,470,372.232016838854
1892,-82.75,40.25,"corn",32678,470,364.542502304092
1893,-82.25,40.25,"corn",32678,470,361.718578331405
1894,-81.75,40.25,"corn",32678,470,368.319851937995
1895,-81.25,40.25,"corn",32678,470,390.991476084921
1896,-80.75,40.25,"corn",32678,470,398.464549301323
1897,-80.25,40.25,"corn",32678,470,393.495120568448
1898,-104.25,40.75,"corn",32678,470,342.853150334209
1899,-103.75,40.75,"corn",32678,470,314.442595459055
1900,-103.25,40.75,"corn",32678,470,361.33552396507
1901,-102.75,40.75,"corn",32678,470,323.734761268599
1902,-102.25,40.75,"corn",32678,470,325.90144024085
1903,-101.75,40.75,"corn",32678,470,334.441002264619
1904,-101.25,40.75,"corn",32678,470,335.651815325546
1905,-100.75,40.75,"corn",32678,470,404.678303200169
1906,-100.25,40.75,"corn",32678,470,401.435142166301
1907,-99.75,40.75,"corn",32678,470,413.087757389992
1908,-99.25,40.75,"corn",32678,470,426.262744025385
1909,-98.75,40.75,"corn",32678,470,405.105151731346
1910,-98.25,40.75,"corn",32678,470,407.741932333331
1911,-97.75,40.75,"corn",32678,470,385.402071848046
1912,-97.25,40.75,"corn",32678,470,376.170307273977
1913,-96.75,40.75,"corn",32678,470,435.750698426738
1914,-96.25,40.75,"corn",32678,470,445.46501085622
1915,-95.75,40.75,"corn",32678,470,440.70643166732
1916,-95.25,40.75,"corn",32678,470,451.628714111866
1917,-94.75,40.75,"corn",32678,470,463.753174298443
1918,-94.25,40.75,"corn",32678,470,415.389561177697
1919,-93.75,40.75,"corn",32678,470,413.92870086222
1920,-93.25,40.75,"corn",32678,470,426.022939525312
1921,-92.75,40.75,"corn",32678,470,355.188804729929
1922,-92.25,40.75,"corn",32678,470,407.016212183982
1923,-91.75,40.75,"corn",32678,470,390.847123282962
1924,-91.25,40.75,"corn",32678,470,418.524439985864
1925,-90.75,40.75,"corn",32678,470,402.022716996144
1926,-90.25,40.75,"corn",32678,470,386.003680049645
1927,-89.75,40.75,"corn",32678,470,293.016386456788
1928,-89.25,40.75,"corn",32678,470,330.546418137033
1929,-88.75,40.75,"corn",32678,470,326.441901885089
1930,-88.25,40.75,"corn",32678,470,287.637169976253
1931,-87.75,40.75,"corn",32678,470,372.55745443856
1932,-87.25,40.75,"corn",32678,470,374.149972691244
1933,-86.75,40.75,"corn",32678,470,398.318108589665
1934,-82.25,40.75,"corn",32678,470,367.11729222443
1935,-81.75,40.75,"corn",32678,470,369.052299954928
1936,-80.25,40.75,"corn",32678,470,398.325274712639
1937,-104.25,41.25,"corn",32678,470,356.52766943723
1938,-103.75,41.25,"corn",32678,470,355.196654054336
1939,-103.25,41.25,"corn",32678,470,316.865897792508
1940,-102.75,41.25,"corn",32678,470,332.727727582911
1941,-102.25,41.25,"corn",32678,470,343.877196522852
1942,-101.75,41.25,"corn",32678,470,346.057060203399
1943,-101.25,41.25,"corn",32678,470,348.073143992107
1944,-100.75,41.25,"corn",32678,470,415.079623346915
1945,-100.25,41.25,"corn",32678,470,423.630036221206
1946,-99.75,41.25,"corn",32678,470,446.799131228821
1947,-99.25,41.25,"corn",32678,470,433.254795591813
1948,-98.75,41.25,"corn",32678,470,440.343304779672
1949,-98.25,41.25,"corn",32678,470,453.333247283939
1950,-97.75,41.25,"corn",32678,470,407.885342312802
1951,-97.25,41.25,"corn",32678,470,373.451822633506
1952,-96.75,41.25,"corn",32678,470,437.599356683204
1953,-96.25,41.25,"corn",32678,470,413.204188635573
1954,-95.75,41.25,"corn",32678,470,421.066918426281
1955,-95.25,41.25,"corn",32678,470,462.91091888072
1956,-94.75,41.25,"corn",32678,470,473.732578881783
1957,-94.25,41.25,"corn",32678,470,499.536156213377
1958,-93.75,41.25,"corn",32678,470,507.889245843515
1959,-93.25,41.25,"corn",32678,470,366.039093822706
1960,-92.75,41.25,"corn",32678,470,479.660495786928
1961,-92.25,41.25,"corn",32678,470,458.380287842825
1962,-91.75,41.25,"corn",32678,470,401.65198356472
1963,-91.25,41.25,"corn",32678,470,431.157601940517
1964,-90.75,41.25,"corn",32678,470,428.509192525118
1965,-90.25,41.25,"corn",32678,470,392.432357046288
1966,-89.75,41.25,"corn",32678,470,382.409602182335
1967,-89.25,41.25,"corn",32678,470,290.783257893054
1968,-88.75,41.25,"corn",32678,470,330.218643579865
1969,-88.25,41.25,"corn",32678,470,278.838545870676
1970,-87.75,41.25,"corn",32678,470,331.945185488206
1971,-85.25,41.25,"corn",32678,470,388.369134811277
1972,-84.75,41.25,"corn",32678,470,288.606633060845
1973,-84.25,41.25,"corn",32678,470,282.026927319355
1974,-83.75,41.25,"corn",32678,470,381.557117701304
1975,-104.25,41.75,"corn",32678,470,353.397794128396
1976,-103.75,41.75,"corn",32678,470,379.499476731289
1977,-103.25,41.75,"corn",32678,470,374.218951596413
1978,-102.75,41.75,"corn",32678,470,333.269500300288
1979,-102.25,41.75,"corn",32678,470,348.637640266841
1980,-101.75,41.75,"corn",32678,470,402.17047544173
1981,-101.25,41.75,"corn",32678,470,412.442255631555
1982,-100.75,41.75,"corn",32678,470,424.311466684798
1983,-100.25,41.75,"corn",32678,470,438.432830116537
1984,-99.75,41.75,"corn",32678,470,450.484037409129
1985,-99.25,41.75,"corn",32678,470,442.629562702874
1986,-98.75,41.75,"corn",32678,470,450.019501683762
1987,-98.25,41.75,"corn",32678,470,445.779558561248
1988,-97.75,41.75,"corn",32678,470,387.562302074657
1989,-97.25,41.75,"corn",32678,470,397.625032871962
1990,-96.75,41.75,"corn",32678,470,461.998750119637
1991,-96.25,41.75,"corn",32678,470,407.672112020198
1992,-95.75,41.75,"corn",32678,470,416.901789487572
1993,-95.25,41.75,"corn",32678,470,436.714861528366
1994,-94.75,41.75,"corn",32678,470,473.956290367059
1995,-94.25,41.75,"corn",32678,470,479.469740531058
1996,-93.75,41.75,"corn",32678,470,518.134574214462
1997,-93.25,41.75,"corn",32678,470,486.257884728373
1998,-92.75,41.75,"corn",32678,470,479.769805520307
1999,-92.25,41.75,"corn",32678,470,483.370854025896
2000,-91.75,41.75,"corn",32678,470,406.644777916837
2001,-91.25,41.75,"corn",32678,470,328.21174078247
