# Deepak Jaiswal, David LeBauer, Dan Wang, Tim Wertin, and Steve Long, in prep. Please do not reuse prior to publication without consent of authors
"lat","lon","yield"
40.27,-102.28,6.58
40.56,-102.26,2.9
40.85,-102.24,2.93
41.13,-102.21,2.81
41.42,-102.19,5.15
41.71,-102.16,9.53
42,-102.14,10.11
42.29,-102.11,8.12
42.58,-102.09,10.47
42.87,-102.06,9.73
43.15,-102.03,5.65
43.44,-102.01,4.75
43.73,-101.98,5.91
44.02,-101.95,5.56
44.31,-101.93,7.33
44.6,-101.9,5.9
44.89,-101.87,4.94
45.18,-101.84,7
45.47,-101.81,5.1
45.76,-101.78,5.43
46.05,-101.75,3.5
46.34,-101.73,3.74
46.64,-101.7,4.79
46.93,-101.66,4.5
47.22,-101.63,4.06
47.51,-101.6,3.46
47.8,-101.57,4.44
48.09,-101.54,6.65
48.38,-101.51,5.04
48.67,-101.48,4.59
48.96,-101.44,4.5
29.82,-102.71,0.18
30.09,-102.69,0.42
30.37,-102.67,0.5
30.65,-102.65,0.3
30.92,-102.63,0.21
31.2,-102.61,0.15
31.48,-102.6,0.47
31.76,-102.58,0.3
32.04,-102.56,0.21
32.31,-102.54,0.33
32.59,-102.52,0.58
32.87,-102.5,0.45
33.15,-102.48,0.45
33.43,-102.46,0.42
33.71,-102.44,0.42
33.99,-102.42,0.4
34.28,-102.39,0.93
34.56,-102.37,1
34.84,-102.35,0.72
35.12,-102.33,1.17
35.4,-102.31,2.44
35.69,-102.29,1.68
35.97,-102.27,0.64
36.25,-102.24,0.42
36.54,-102.22,0.96
36.82,-102.2,0.77
37.11,-102.17,0.98
37.39,-102.15,1.21
37.68,-102.13,0.52
37.96,-102.1,0.59
38.25,-102.08,0.68
38.53,-102.06,1.26
38.82,-102.03,2
39.1,-102.01,1.8
39.39,-101.98,2.02
39.68,-101.96,3.36
39.96,-101.93,2.07
40.25,-101.91,5.13
40.54,-101.88,2.19
40.83,-101.86,2.56
41.11,-101.83,2.33
41.4,-101.8,5.48
41.69,-101.78,7.73
41.98,-101.75,8.16
42.27,-101.72,8
42.56,-101.69,7.41
42.85,-101.67,6.63
43.13,-101.64,8.06
43.42,-101.61,4.85
43.71,-101.58,3.7
44,-101.55,5.51
44.29,-101.52,6.07
44.58,-101.49,5.41
44.87,-101.46,4.44
45.16,-101.43,4.32
45.45,-101.4,5.94
45.74,-101.37,5.73
46.03,-101.34,5.51
46.32,-101.3,3.98
46.61,-101.27,4.03
46.9,-101.24,4.02
47.2,-101.21,3.66
47.49,-101.17,4.81
47.78,-101.14,4.89
48.07,-101.1,5.35
48.36,-101.07,5.78
48.65,-101.04,8.94
48.94,-101,6.96
29.8,-102.39,0.14
30.08,-102.37,0.21
30.35,-102.35,0.34
30.63,-102.33,0.35
30.91,-102.31,0.25
31.18,-102.29,0.17
31.46,-102.27,0.25
31.74,-102.25,0.22
32.02,-102.23,0.27
32.3,-102.21,0.25
32.58,-102.19,0.29
32.86,-102.16,0.41
33.13,-102.14,0.43
33.42,-102.12,0.58
33.7,-102.1,0.45
33.98,-102.08,0.78
34.26,-102.05,0.99
34.54,-102.03,0.9
34.82,-102.01,0.58
35.1,-101.99,1.29
35.39,-101.96,0.74
35.67,-101.94,1.42
35.95,-101.92,0.51
36.23,-101.89,0.48
36.52,-101.87,0.6
36.8,-101.84,0.55
37.09,-101.82,0.61
37.37,-101.79,0.45
37.66,-101.77,0.44
37.94,-101.74,2.66
38.23,-101.72,0.81
38.51,-101.69,0.83
38.8,-101.67,1.24
39.08,-101.64,1.63
39.37,-101.61,1.9
39.66,-101.59,1.78
39.94,-101.56,1.97
40.23,-101.53,5.75
40.52,-101.5,2.18
40.81,-101.48,6.2
41.09,-101.45,1.52
41.38,-101.42,6.39
41.67,-101.39,7.1
41.96,-101.36,7.34
42.25,-101.33,8.26
42.54,-101.3,7.72
42.82,-101.27,5.57
43.11,-101.24,9.89
43.4,-101.21,5.77
43.69,-101.18,3.87
43.98,-101.15,6.3
44.27,-101.12,6.86
44.56,-101.08,6.09
44.85,-101.05,6.61
45.14,-101.02,5.15
45.43,-100.99,5.45
45.72,-100.95,4.53
46.01,-100.92,3.77
46.3,-100.88,5.4
46.59,-100.85,3.67
46.88,-100.81,3.87
47.17,-100.78,5.22
47.46,-100.74,8.93
47.75,-100.71,4.83
48.04,-100.67,5.79
48.33,-100.63,9.23
48.63,-100.6,7.04
48.92,-100.56,5.86
30.06,-102.05,0.18
30.34,-102.03,0.48
30.61,-102.01,0.24
30.89,-101.99,0.25
31.17,-101.97,0.17
31.44,-101.94,0.38
31.72,-101.92,0.46
32,-101.9,0.43
32.28,-101.88,0.69
32.56,-101.85,0.88
32.84,-101.83,0.92
33.12,-101.81,0.58
33.4,-101.79,0.57
33.68,-101.76,0.71
33.96,-101.74,0.54
34.24,-101.71,0.99
34.52,-101.69,0.99
34.8,-101.67,0.83
35.08,-101.64,1.37
35.37,-101.62,1.59
35.65,-101.59,1.18
35.93,-101.57,1.12
36.21,-101.54,0.67
36.5,-101.51,0.54
36.78,-101.49,0.53
37.07,-101.46,1.44
37.35,-101.43,0.77
37.64,-101.41,0.48
37.92,-101.38,0.56
38.21,-101.35,0.75
38.49,-101.33,0.88
38.78,-101.3,0.89
39.06,-101.27,1.17
39.35,-101.24,1.64
39.64,-101.21,2.28
39.92,-101.18,2.53
40.21,-101.15,2.73
40.5,-101.13,2.84
40.78,-101.1,2.88
41.07,-101.07,3.05
41.36,-101.03,6.3
41.65,-101,7.14
41.94,-100.97,8.1
42.22,-100.94,7.36
42.51,-100.91,8
42.8,-100.88,5.19
43.09,-100.84,5.33
43.38,-100.81,4.38
43.67,-100.78,5.44
43.96,-100.75,4.59
44.25,-100.71,4.4
44.54,-100.68,4.81
44.83,-100.64,5.49
45.12,-100.61,6.08
45.41,-100.57,5.19
45.7,-100.54,6.01
45.99,-100.5,4.87
46.28,-100.46,4.33
46.57,-100.43,5.98
46.86,-100.39,3.93
47.15,-100.35,5.19
47.44,-100.31,4.45
47.73,-100.27,8.4
48.02,-100.24,8.49
48.31,-100.2,7.16
48.6,-100.16,4.79
48.89,-100.11,5.59
30.04,-101.73,0.18
30.32,-101.71,0.2
30.59,-101.69,0.25
30.87,-101.67,0.3
31.15,-101.64,0.34
31.42,-101.62,0.4
31.7,-101.6,0.55
31.98,-101.57,0.66
32.26,-101.55,1.44
32.54,-101.52,0.87
32.82,-101.5,1.48
33.1,-101.47,1.53
33.38,-101.45,0.72
33.66,-101.42,0.68
33.94,-101.4,0.54
34.22,-101.37,0.97
34.5,-101.35,1.01
34.78,-101.32,0.93
35.06,-101.3,1.81
35.34,-101.27,2.18
35.63,-101.24,3.06
35.91,-101.22,2.09
36.19,-101.19,0.87
36.48,-101.16,0.47
36.76,-101.13,0.59
37.04,-101.11,1.57
37.33,-101.08,1.36
37.61,-101.05,0.56
37.9,-101.02,2.8
38.18,-100.99,0.69
38.47,-100.96,0.91
38.75,-100.93,2.12
39.04,-100.9,1.27
39.33,-100.87,1.61
39.61,-100.84,2.31
39.9,-100.81,2.61
40.19,-100.78,2.63
40.47,-100.75,2.63
40.76,-100.72,3.15
41.05,-100.68,2.02
41.34,-100.65,5.69
41.62,-100.62,6.94
41.91,-100.59,7.91
42.2,-100.55,7.55
42.49,-100.52,7.96
42.78,-100.48,6.81
43.07,-100.45,6.82
43.35,-100.41,4.89
43.64,-100.38,4.3
43.93,-100.34,4.61
44.22,-100.31,4.65
44.51,-100.27,4.52
44.8,-100.23,4.17
45.09,-100.2,5.32
45.38,-100.16,4.42
45.67,-100.12,4.01
45.96,-100.08,5.37
46.25,-100.04,4.04
46.54,-100,5.21
46.83,-99.96,4.81
47.12,-99.92,9.94
47.41,-99.88,3.86
47.7,-99.84,5.85
47.99,-99.8,7.63
48.28,-99.76,6.99
48.57,-99.72,9.87
48.86,-99.67,6.5
29.75,-101.44,0.22
30.02,-101.42,0.2
30.3,-101.39,0.28
30.57,-101.37,0.22
30.85,-101.34,0.4
31.13,-101.32,0.35
31.4,-101.29,0.39
31.68,-101.27,0.46
31.96,-101.24,0.51
32.24,-101.22,0.84
32.52,-101.19,0.82
32.8,-101.17,1.85
33.07,-101.14,1.47
33.35,-101.11,0.83
33.63,-101.09,1.06
33.92,-101.06,1
34.2,-101.03,0.94
34.48,-101.01,0.54
34.76,-100.98,0.66
35.04,-100.95,1.67
35.32,-100.92,3.48
35.6,-100.9,1.27
35.89,-100.87,2.63
36.17,-100.84,0.92
36.45,-100.81,0.69
36.74,-100.78,0.71
37.02,-100.75,0.86
37.31,-100.72,0.55
37.59,-100.69,0.67
37.87,-100.66,1.48
38.16,-100.63,0.74
38.45,-100.6,0.97
38.73,-100.57,0.77
39.02,-100.53,1.44
39.3,-100.5,1.5
39.59,-100.47,2.24
39.87,-100.44,3.08
40.16,-100.4,2.7
40.45,-100.37,3.18
40.74,-100.34,3.84
41.02,-100.3,6.98
41.31,-100.27,7.04
41.6,-100.23,6.94
41.89,-100.2,6.82
42.17,-100.16,7.87
42.46,-100.13,7.49
42.75,-100.09,6.82
43.04,-100.05,5.7
43.33,-100.02,5.61
43.62,-99.98,4.55
43.91,-99.94,3.94
44.19,-99.9,4.02
44.48,-99.87,5.3
44.77,-99.83,5.42
45.06,-99.79,5.25
45.35,-99.75,5.11
45.64,-99.71,5.41
45.93,-99.67,5.47
46.22,-99.62,4.47
46.51,-99.58,5.87
46.8,-99.54,3.75
47.09,-99.5,9.92
47.38,-99.46,7.1
47.67,-99.41,6.73
47.96,-99.37,7.27
48.25,-99.32,7.25
48.54,-99.28,7.72
48.83,-99.23,6.89
29.72,-101.12,0.24
30,-101.1,0.18
30.28,-101.07,0.22
30.55,-101.05,0.32
30.83,-101.02,0.3
31.1,-100.99,0.4
31.38,-100.97,0.42
31.66,-100.94,0.49
31.94,-100.92,0.53
32.22,-100.89,0.73
32.49,-100.86,1
32.77,-100.83,1.91
33.05,-100.81,0.6
33.33,-100.78,0.66
33.61,-100.75,1.07
33.89,-100.72,1.38
34.17,-100.69,0.97
34.45,-100.67,0.82
34.74,-100.64,1.27
35.02,-100.61,2.28
35.3,-100.58,2.73
35.58,-100.55,1.64
35.86,-100.52,1.64
36.15,-100.49,1.75
36.43,-100.46,1.01
36.71,-100.43,0.86
37,-100.39,2.37
37.28,-100.36,0.59
37.57,-100.33,0.61
37.85,-100.3,0.88
38.13,-100.27,0.69
38.42,-100.23,0.93
38.71,-100.2,0.83
38.99,-100.17,1.07
39.28,-100.13,1.66
39.56,-100.1,2.14
39.85,-100.06,2.91
40.14,-100.03,3.09
40.42,-99.99,3.72
40.71,-99.96,4.02
41,-99.92,2.73
41.28,-99.89,6.73
41.57,-99.85,5.23
41.86,-99.81,9.36
42.15,-99.77,7.4
42.43,-99.74,8.04
42.72,-99.7,6.91
43.01,-99.66,7
43.3,-99.62,7.09
43.59,-99.58,4.63
43.88,-99.54,3.88
44.17,-99.5,5.26
44.46,-99.46,4.19
44.74,-99.42,6.22
45.03,-99.38,5.77
45.32,-99.34,6.82
45.61,-99.29,7.18
45.9,-99.25,5.49
46.19,-99.21,6.67
46.48,-99.16,6.89
46.77,-99.12,6.17
47.06,-99.07,5.73
47.35,-99.03,7.35
47.64,-98.98,10.6
47.93,-98.93,9.47
48.22,-98.89,8.01
48.51,-98.84,7.99
48.8,-98.79,8.23
29.43,-100.83,0.21
29.7,-100.81,0.18
29.98,-100.78,0.23
30.25,-100.75,0.18
30.53,-100.73,0.22
30.81,-100.7,0.29
31.08,-100.67,0.28
31.36,-100.64,0.51
31.64,-100.62,0.54
31.91,-100.59,0.6
32.19,-100.56,0.54
32.47,-100.53,1.32
32.75,-100.5,0.58
33.03,-100.47,0.6
33.31,-100.44,0.59
33.59,-100.41,0.6
33.87,-100.39,1.31
34.15,-100.36,0.67
34.43,-100.32,0.39
34.71,-100.29,0.46
34.99,-100.26,0.81
35.27,-100.23,0.44
35.56,-100.2,2.23
35.84,-100.17,1.63
36.12,-100.14,2.82
36.4,-100.1,1.27
36.69,-100.07,1.73
36.97,-100.04,2.29
37.26,-100.01,0.4
37.54,-99.97,0.96
37.82,-99.94,0.8
38.11,-99.9,0.95
38.39,-99.87,0.82
38.68,-99.83,1.17
38.96,-99.8,1.33
39.25,-99.76,1.51
39.54,-99.73,2.23
39.82,-99.69,2.42
40.11,-99.65,3.4
40.39,-99.62,3.41
40.68,-99.58,7.46
40.97,-99.54,4.69
41.26,-99.5,5.28
41.54,-99.46,4.96
41.83,-99.43,8.98
42.12,-99.39,7.73
42.41,-99.35,7.63
42.69,-99.31,7.23
42.98,-99.27,5.73
43.27,-99.22,5.31
43.56,-99.18,4.42
43.85,-99.14,3.7
44.14,-99.1,4.28
44.43,-99.06,4.99
44.71,-99.01,4.95
45,-98.97,6.14
45.29,-98.92,4.5
45.58,-98.88,7.76
45.87,-98.83,6.99
46.16,-98.79,7.47
46.45,-98.74,9.87
46.74,-98.69,5.98
47.03,-98.65,5.89
47.32,-98.6,5.7
47.61,-98.55,8.81
47.9,-98.5,8.08
48.19,-98.45,8.15
48.48,-98.4,8.45
48.77,-98.35,8.62
28.86,-100.57,0.15
29.13,-100.54,0.15
29.4,-100.52,0.25
29.68,-100.49,0.19
29.95,-100.46,0.24
30.23,-100.43,0.23
30.51,-100.41,0.23
30.78,-100.38,0.24
31.06,-100.35,0.32
31.33,-100.32,0.52
31.61,-100.29,0.69
31.89,-100.26,0.66
32.17,-100.23,0.57
32.45,-100.2,0.89
32.72,-100.17,0.91
33,-100.14,0.69
33.28,-100.11,0.73
33.56,-100.08,0.52
33.84,-100.05,1.05
34.12,-100.02,0.45
34.4,-99.98,0.61
34.68,-99.95,0.64
34.97,-99.92,0.41
35.25,-99.89,2.14
35.53,-99.85,2.41
35.81,-99.82,2.47
36.09,-99.79,0.63
36.38,-99.75,1.62
36.66,-99.72,1.54
36.94,-99.68,0.41
37.23,-99.65,0.89
37.51,-99.61,1.04
37.8,-99.58,2.12
38.08,-99.54,0.94
38.37,-99.51,0.9
38.65,-99.47,0.85
38.94,-99.43,1.91
39.22,-99.39,1.53
39.51,-99.36,1.88
39.79,-99.32,1.99
40.08,-99.28,3.11
40.37,-99.24,4.15
40.65,-99.2,5.65
40.94,-99.16,4.33
41.23,-99.12,5.41
41.51,-99.08,5.19
41.8,-99.04,7.14
42.09,-99,7.67
42.38,-98.96,7.9
42.66,-98.91,6.74
42.95,-98.87,4.12
43.24,-98.83,5.21
43.53,-98.78,4.82
43.82,-98.74,6.08
44.11,-98.7,6.26
44.39,-98.65,6.22
44.68,-98.61,4.14
44.97,-98.56,5.72
45.26,-98.51,5.01
45.55,-98.47,5.46
45.84,-98.42,6.53
46.13,-98.37,7.05
46.42,-98.32,6.87
46.71,-98.27,7.11
47,-98.22,6.14
47.29,-98.17,5.94
47.58,-98.12,6.34
47.87,-98.07,7.92
48.16,-98.02,8.76
48.44,-97.96,6.72
48.73,-97.91,6.72
28.56,-100.29,0.24
28.83,-100.26,0.5
29.11,-100.23,0.16
29.38,-100.2,0.16
29.65,-100.17,0.27
29.93,-100.14,0.26
30.2,-100.12,0.29
30.48,-100.09,0.25
30.76,-100.06,0.25
31.03,-100.03,0.25
31.31,-100,0.46
31.59,-99.96,0.55
31.86,-99.93,0.78
32.14,-99.9,0.59
32.42,-99.87,0.46
32.7,-99.84,0.99
32.98,-99.81,0.67
33.26,-99.78,0.39
33.54,-99.74,0.33
33.82,-99.71,1.03
34.1,-99.68,1.03
34.38,-99.64,1.32
34.66,-99.61,1.25
34.94,-99.58,1.26
35.22,-99.54,1.69
35.5,-99.51,1
35.78,-99.47,1.09
36.07,-99.44,1.13
36.35,-99.4,0.94
36.63,-99.37,0.4
36.92,-99.33,2.31
37.2,-99.29,3.38
37.48,-99.26,2.19
37.77,-99.22,2.1
38.05,-99.18,2.78
38.34,-99.14,1.01
38.62,-99.1,1.2
38.91,-99.06,1.96
39.19,-99.03,2.25
39.48,-98.99,2.63
39.76,-98.95,2.2
40.05,-98.91,3.11
40.33,-98.86,4.48
40.62,-98.82,7.2
40.91,-98.78,4.51
41.19,-98.74,4.38
41.48,-98.7,4.94
41.77,-98.65,9.11
42.06,-98.61,7.11
42.34,-98.57,6.56
42.63,-98.52,6.57
42.92,-98.48,4.73
43.21,-98.43,5.01
43.5,-98.39,8.01
43.78,-98.34,5.49
44.07,-98.29,6.27
44.36,-98.25,6.64
44.65,-98.2,4.42
44.94,-98.15,5.52
45.23,-98.1,5.58
45.52,-98.05,6.5
45.81,-98,5.97
46.09,-97.95,6.9
46.38,-97.9,7.18
46.67,-97.85,3.65
46.96,-97.8,3.52
47.25,-97.75,7.06
47.54,-97.69,8.18
47.83,-97.64,6.74
48.12,-97.58,9.45
48.41,-97.53,7.48
48.7,-97.47,6.64
48.99,-97.42,8.41
28.26,-100.01,0.2
28.53,-99.98,0.14
28.81,-99.95,0.31
29.08,-99.92,0.19
29.35,-99.89,0.17
29.63,-99.86,0.25
29.9,-99.83,0.46
30.18,-99.8,0.35
30.45,-99.77,0.25
30.73,-99.73,0.24
31.01,-99.7,0.25
31.28,-99.67,0.35
31.56,-99.64,0.61
31.84,-99.61,0.67
32.11,-99.57,0.82
32.39,-99.54,0.96
32.67,-99.51,0.59
32.95,-99.48,0.47
33.23,-99.44,0.53
33.51,-99.41,0.63
33.79,-99.37,1.17
34.07,-99.34,0.94
34.35,-99.3,0.92
34.63,-99.27,0.83
34.91,-99.23,1.09
35.19,-99.2,0.89
35.47,-99.16,0.85
35.75,-99.12,0.89
36.04,-99.09,0.55
36.32,-99.05,1.4
36.6,-99.01,0.5
36.89,-98.97,0.54
37.17,-98.94,1.81
37.45,-98.9,2.25
37.74,-98.86,3.11
38.02,-98.82,2.34
38.31,-98.78,2.14
38.59,-98.74,1.93
38.87,-98.7,1.63
39.16,-98.66,1.99
39.45,-98.62,2.21
39.73,-98.57,1.95
40.02,-98.53,3.43
40.3,-98.49,4.93
40.59,-98.45,5.13
40.88,-98.4,6.18
41.16,-98.36,7.82
41.45,-98.31,5.43
41.74,-98.27,8.21
42.02,-98.22,7.99
42.31,-98.18,5.5
42.6,-98.13,6.72
42.89,-98.09,3.22
43.17,-98.04,5.54
43.46,-97.99,5.54
43.75,-97.94,5.56
44.04,-97.89,5.46
44.33,-97.84,5.87
44.61,-97.79,4.42
44.9,-97.74,5.35
45.19,-97.69,7.6
45.48,-97.64,7.01
45.77,-97.59,6.68
46.06,-97.54,4.02
46.35,-97.48,7.35
46.64,-97.43,4.95
46.93,-97.37,2.73
47.21,-97.32,5.24
47.5,-97.26,8.19
47.79,-97.21,9.08
48.08,-97.15,9.06
48.37,-97.09,8.68
48.66,-97.03,11.27
48.95,-96.98,9.11
27.96,-99.73,0.28
28.24,-99.7,0.26
28.51,-99.67,0.13
28.78,-99.64,0.15
29.05,-99.6,0.28
29.33,-99.57,0.18
29.6,-99.54,0.47
29.88,-99.51,0.5
30.15,-99.48,0.52
30.43,-99.45,0.24
30.7,-99.41,0.32
30.98,-99.38,1.12
31.25,-99.35,0.33
31.53,-99.31,0.52
31.81,-99.28,0.61
32.09,-99.25,0.87
32.36,-99.21,0.66
32.64,-99.18,0.74
32.92,-99.14,0.5
33.2,-99.11,0.67
33.48,-99.07,0.92
33.76,-99.04,0.54
34.04,-99,0.96
34.32,-98.96,1.19
34.6,-98.93,1.53
34.88,-98.89,1.67
35.16,-98.85,0.92
35.44,-98.81,0.98
35.72,-98.78,0.94
36.01,-98.74,2.26
36.29,-98.7,0.52
36.57,-98.66,1.04
36.85,-98.62,0.54
37.14,-98.58,1.13
37.42,-98.54,2.56
37.7,-98.5,2.59
37.99,-98.46,3.17
38.27,-98.42,3.02
38.56,-98.37,1.76
38.84,-98.33,1.82
39.13,-98.29,1.94
39.41,-98.25,2.06
39.7,-98.2,3.24
39.98,-98.16,3.3
40.27,-98.11,4.88
40.56,-98.07,5.59
40.84,-98.02,5.76
41.13,-97.98,6.71
41.41,-97.93,6.12
41.7,-97.88,6.79
41.99,-97.84,6.4
42.28,-97.79,8.23
42.56,-97.74,5.67
42.85,-97.69,5.83
43.14,-97.64,5.51
43.43,-97.59,5.98
43.71,-97.54,5.98
44,-97.49,6.47
44.29,-97.44,6.69
44.58,-97.39,6.46
44.87,-97.34,6.42
45.15,-97.28,6.34
45.44,-97.23,9.11
45.73,-97.17,7.64
46.02,-97.12,3.65
46.31,-97.06,7.55
46.6,-97.01,9.79
46.89,-96.95,4.07
47.18,-96.89,8.84
47.46,-96.84,9.75
47.75,-96.78,6.8
48.04,-96.72,7.3
48.33,-96.66,11.45
48.62,-96.6,10.35
48.91,-96.54,11.55
27.39,-99.48,0.15
27.67,-99.45,0.16
27.94,-99.42,0.14
28.21,-99.39,0.14
28.48,-99.36,0.16
28.75,-99.32,0.2
29.03,-99.29,0.16
29.3,-99.26,0.47
29.57,-99.23,0.36
29.85,-99.19,0.79
30.12,-99.16,0.63
30.4,-99.13,0.52
30.67,-99.09,0.68
30.95,-99.06,0.64
31.23,-99.02,1.05
31.5,-98.99,0.59
31.78,-98.95,0.73
32.06,-98.92,0.88
32.33,-98.88,0.98
32.61,-98.85,0.69
32.89,-98.81,0.8
33.17,-98.77,0.97
33.45,-98.74,0.33
33.73,-98.7,0.66
34.01,-98.66,0.9
34.29,-98.62,0.89
34.57,-98.59,1.99
34.85,-98.55,1.36
35.13,-98.51,1.44
35.41,-98.47,1.52
35.69,-98.43,1.62
35.97,-98.39,0.5
36.26,-98.35,0.61
36.54,-98.31,0.65
36.82,-98.27,1.59
37.1,-98.23,2.41
37.39,-98.18,2.56
37.67,-98.14,2.8
37.96,-98.1,3.06
38.24,-98.05,4.49
38.52,-98.01,1.52
38.81,-97.97,1.61
39.09,-97.92,1.94
39.38,-97.88,2.72
39.66,-97.83,3.65
39.95,-97.79,3.25
40.23,-97.74,5.28
40.52,-97.69,6.06
40.81,-97.65,6.2
41.09,-97.6,6.8
41.38,-97.55,7.99
41.67,-97.5,6.12
41.95,-97.45,8.51
42.24,-97.4,6.53
42.53,-97.35,6.75
42.81,-97.3,5.64
43.1,-97.25,5.33
43.39,-97.2,6.73
43.68,-97.15,7.38
43.96,-97.09,6.83
44.25,-97.04,7.15
44.54,-96.98,6.75
44.83,-96.93,6.17
45.12,-96.87,7.01
45.4,-96.82,7.08
45.69,-96.76,6.79
45.98,-96.7,8.24
46.27,-96.65,7.35
46.56,-96.59,9.89
46.85,-96.53,7.43
47.14,-96.47,8.24
47.42,-96.41,11.08
47.71,-96.35,11.56
48,-96.29,11.65
48.29,-96.22,9.94
48.58,-96.16,10.49
48.87,-96.1,6.5
26.83,-99.24,0.2
27.1,-99.21,0.26
27.37,-99.18,0.24
27.64,-99.14,0.34
27.91,-99.11,0.37
28.18,-99.08,0.35
28.45,-99.05,0.42
28.72,-99.01,0.19
29,-98.98,0.3
29.27,-98.95,0.37
29.54,-98.91,0.48
29.82,-98.88,1.09
30.09,-98.84,0.92
30.37,-98.81,0.71
30.64,-98.77,0.64
30.92,-98.74,0.73
31.2,-98.7,0.6
31.47,-98.67,0.73
31.75,-98.63,0.76
32.03,-98.59,1.26
32.3,-98.55,1.38
32.58,-98.52,0.74
32.86,-98.48,0.81
33.14,-98.44,1
33.42,-98.4,1.12
33.7,-98.36,1
33.98,-98.33,0.91
34.26,-98.29,0.89
34.54,-98.25,1.61
34.82,-98.21,1.51
35.1,-98.17,1.76
35.38,-98.12,1.46
35.66,-98.08,2.16
35.94,-98.04,1.22
36.22,-98,0.48
36.51,-97.96,2.16
36.79,-97.91,2.13
37.07,-97.87,2.31
37.35,-97.83,2.77
37.64,-97.78,2.64
37.92,-97.74,3.4
38.2,-97.69,2.95
38.49,-97.65,2.88
38.77,-97.6,2.36
39.06,-97.56,1.85
39.34,-97.51,2.85
39.63,-97.46,3.01
39.91,-97.41,5
40.2,-97.37,4.38
40.48,-97.32,5.92
40.77,-97.27,5.66
41.06,-97.22,6.36
41.34,-97.17,6.77
41.63,-97.12,5.9
41.92,-97.07,6.16
42.2,-97.01,6.6
42.49,-96.96,7.64
42.78,-96.91,7.17
43.06,-96.86,6.67
43.35,-96.8,6.9
43.64,-96.75,7.5
43.93,-96.69,7.85
44.21,-96.64,8.43
44.5,-96.58,6.88
44.79,-96.52,8.04
45.08,-96.47,7.7
45.36,-96.41,8.24
45.65,-96.35,6.55
45.94,-96.29,8.89
46.23,-96.23,7.62
46.52,-96.17,8.13
46.81,-96.11,9.82
47.09,-96.05,9.07
47.38,-95.98,9.48
47.67,-95.92,8.32
47.96,-95.85,7.26
48.25,-95.79,6.47
48.54,-95.72,7.38
48.83,-95.66,6.95
26.53,-98.97,0.33
26.8,-98.94,0.23
27.07,-98.9,0.19
27.34,-98.87,0.27
27.61,-98.84,0.17
27.88,-98.8,0.31
28.15,-98.77,0.4
28.42,-98.74,0.18
28.7,-98.7,0.37
28.97,-98.67,0.43
29.24,-98.63,0.48
29.51,-98.6,0.67
29.79,-98.56,1.03
30.06,-98.53,1.09
30.34,-98.49,0.81
30.61,-98.45,0.69
30.89,-98.42,0.58
31.16,-98.38,0.67
31.44,-98.34,0.75
31.72,-98.3,0.93
31.99,-98.27,0.59
32.27,-98.23,0.97
32.55,-98.19,1.13
32.83,-98.15,1.13
33.11,-98.11,1.18
33.38,-98.07,1.26
33.66,-98.03,0.99
33.94,-97.99,1.2
34.22,-97.95,1.78
34.5,-97.91,1.62
34.78,-97.86,1.85
35.06,-97.82,2.11
35.34,-97.78,2.64
35.63,-97.74,2.2
35.91,-97.69,2.84
36.19,-97.65,1.96
36.47,-97.61,2.17
36.75,-97.56,2.13
37.04,-97.52,2.49
37.32,-97.47,3.21
37.6,-97.42,2.63
37.89,-97.38,3.14
38.17,-97.33,4.51
38.45,-97.28,4.07
38.74,-97.24,3.25
39.02,-97.19,2.63
39.31,-97.14,2.58
39.59,-97.09,3.38
39.88,-97.04,4.32
40.16,-96.99,5.42
40.45,-96.94,5.25
40.73,-96.89,6.06
41.02,-96.84,6
41.3,-96.79,6.35
41.59,-96.73,7.14
41.88,-96.68,6.87
42.16,-96.63,7.06
42.45,-96.57,6.54
42.74,-96.52,5.99
43.02,-96.46,7.28
43.31,-96.41,7.01
43.6,-96.35,7.23
43.88,-96.29,7.98
44.17,-96.24,8
44.46,-96.18,9.26
44.75,-96.12,8.23
45.03,-96.06,8.13
45.32,-96,7.58
45.61,-95.94,8.82
45.9,-95.88,10.98
46.19,-95.81,3.88
46.47,-95.75,4.59
46.76,-95.69,8.57
47.05,-95.62,9.39
47.34,-95.56,10.81
47.63,-95.49,7.54
47.92,-95.42,7.63
48.2,-95.36,7.6
48.49,-95.29,3.51
48.78,-95.22,9.72
26.5,-98.67,0.23
26.77,-98.64,0.19
27.04,-98.6,0.3
27.31,-98.57,0.26
27.58,-98.53,0.17
27.85,-98.5,0.19
28.12,-98.46,0.2
28.39,-98.43,0.24
28.66,-98.39,0.28
28.94,-98.36,0.44
29.21,-98.32,0.56
29.48,-98.28,0.62
29.76,-98.25,0.72
30.03,-98.21,0.79
30.31,-98.17,0.79
30.58,-98.13,0.66
30.86,-98.09,0.84
31.13,-98.06,0.74
31.41,-98.02,0.68
31.68,-97.98,1
31.96,-97.94,1.01
32.24,-97.9,0.65
32.52,-97.86,1
32.79,-97.82,1.12
33.07,-97.78,1.16
33.35,-97.74,1.44
33.63,-97.69,1.26
33.91,-97.65,1.43
34.19,-97.61,1.61
34.47,-97.57,2.06
34.75,-97.52,2.66
35.03,-97.48,2.16
35.31,-97.44,2.94
35.59,-97.39,2.41
35.87,-97.35,2.21
36.15,-97.3,2.5
36.43,-97.25,2.53
36.72,-97.21,2.1
37,-97.16,3.09
37.28,-97.12,2.74
37.56,-97.07,4.12
37.85,-97.02,4.42
