# VanLoocke, Andy, Tracy E. Twine, Marcelo Zeri, and Carl J. Bernacchi. "A regional comparison of water use efficiency for miscanthus, switchgrass and maize." Agricultural and Forest Meteorology 164 (2012): 82-95. https://doi.org/10.1016/j.agrformet.2012.05.016
"lat","lon","aet"
-99.75,42.25,503.176448499842
-99.25,42.25,497.742950597312
-98.75,42.25,503.71108509964
-98.25,42.25,520.32784778846
-97.75,42.25,526.533831663633
-97.25,42.25,488.906817618525
-96.75,42.25,519.626255857758
-96.25,42.25,520.44539243239
-95.75,42.25,538.063267663587
-95.25,42.25,518.150059707463
-94.75,42.25,543.594802874606
-94.25,42.25,592.951072543568
-93.75,42.25,602.197070021415
-93.25,42.25,591.441761614755
-92.75,42.25,589.30038540496
-92.25,42.25,586.563167044194
-91.75,42.25,562.648803343531
-91.25,42.25,574.825541041326
-90.75,42.25,454.321673399769
-90.25,42.25,427.556086391211
-89.75,42.25,417.530224074493
-89.25,42.25,405.638728147256
-88.75,42.25,497.974544429198
-88.25,42.25,543.958737084875
-87.75,42.25,529.332383994944
-86.25,42.25,397.573976736981
-85.75,42.25,388.991297017375
-85.25,42.25,368.350616547395
-84.75,42.25,369.76591540371
-84.25,42.25,369.988874844974
-83.75,42.25,377.905056351114
-81.25,42.25,421.760864304153
-80.75,42.25,422.784702366916
-80.25,42.25,426.198232885043
-104.25,42.75,401.25352469366
-103.75,42.75,418.507689027116
-103.25,42.75,442.679905529134
-102.75,42.75,436.728804776911
-102.25,42.75,447.027171179914
-101.75,42.75,455.668912674679
-101.25,42.75,463.041990725906
-100.75,42.75,480.858241915936
-100.25,42.75,497.547669690568
-99.75,42.75,505.777230712585
-99.25,42.75,507.80664801877
-98.75,42.75,523.774376684567
-98.25,42.75,524.09578648326
-97.75,42.75,541.113024538383
-97.25,42.75,532.602040460246
-96.75,42.75,541.265518367811
-96.25,42.75,528.76702484407
-95.75,42.75,527.325339365983
-95.25,42.75,537.760985987727
-94.75,42.75,533.948081285227
-94.25,42.75,575.777116064914
-93.75,42.75,577.071664435789
-93.25,42.75,582.949712577392
-92.75,42.75,559.248488766279
-92.25,42.75,578.26661913516
-91.75,42.75,587.297003364423
-91.25,42.75,549.043432943276
-90.75,42.75,519.733097388933
-90.25,42.75,505.956708687416
-89.75,42.75,437.095413530478
-89.25,42.75,443.743254986126
-88.75,42.75,561.532334807329
-88.25,42.75,531.294917584004
-87.75,42.75,509.234673350118
-86.25,42.75,408.854413193767
-85.75,42.75,397.378551869653
-85.25,42.75,402.562934583402
-84.75,42.75,399.678318807273
-84.25,42.75,399.293283513747
-83.75,42.75,487.928437436
-83.25,42.75,469.332030249992
-82.75,42.75,481.616001890972
-81.75,42.75,473.080647560302
-81.25,42.75,449.758882615119
-80.75,42.75,435.954630539811
-80.25,42.75,437.494279055041
-104.25,43.25,414.384356067982
-103.75,43.25,431.123101219535
-103.25,43.25,446.601669107593
-102.75,43.25,431.038852187572
-102.25,43.25,430.632226235233
-101.75,43.25,433.969282774953
-101.25,43.25,388.501851113746
-100.75,43.25,421.063183120918
-100.25,43.25,426.332002171781
-99.75,43.25,511.838825294049
-99.25,43.25,527.392161678988
-98.75,43.25,549.670447031502
-98.25,43.25,546.112474449328
-97.75,43.25,536.434218624607
-97.25,43.25,539.001298170013
-96.75,43.25,551.897079052811
-96.25,43.25,528.628789467524
-95.75,43.25,525.728902958508
-95.25,43.25,529.835986613252
-94.75,43.25,549.468196746893
-94.25,43.25,572.153919503187
-93.75,43.25,576.913891697768
-93.25,43.25,586.00920326123
-92.75,43.25,584.090711629764
-92.25,43.25,572.563210404362
-91.75,43.25,606.426540929533
-91.25,43.25,615.632853235595
-90.75,43.25,537.26231948752
-90.25,43.25,516.523111302871
-89.75,43.25,500.639565512771
-89.25,43.25,534.783824255923
-88.75,43.25,563.599274565349
-88.25,43.25,539.908942712471
-86.25,43.25,407.15372937599
-85.75,43.25,488.350173950486
-85.25,43.25,426.962501145841
-84.75,43.25,503.044463704922
-84.25,43.25,500.327095063287
-83.75,43.25,510.159557976498
-83.25,43.25,508.315820478283
-82.75,43.25,507.486935238296
-81.75,43.25,493.227354367787
-81.25,43.25,464.170596185708
-80.75,43.25,462.618226826889
-80.25,43.25,483.270952763574
-104.25,43.75,377.440342402318
-103.75,43.75,404.324115207535
-103.25,43.75,443.49138550699
-102.75,43.75,420.960783542949
-102.25,43.75,387.774706987981
-101.75,43.75,379.988440355955
-101.25,43.75,395.212633736199
-100.75,43.75,416.192735974619
-100.25,43.75,421.765346146189
-99.75,43.75,422.881879823981
-99.25,43.75,425.542531797313
-98.75,43.75,417.914163228008
-98.25,43.75,550.846258999751
-97.75,43.75,554.571695336956
-97.25,43.75,574.340822285856
-96.75,43.75,582.598877676895
-96.25,43.75,531.016939200093
-95.75,43.75,532.585688418942
-95.25,43.75,541.833216460655
-94.75,43.75,570.903121639727
-94.25,43.75,591.334365701885
-93.75,43.75,560.751362877199
-93.25,43.75,601.35713600833
-92.75,43.75,602.265160995594
-92.25,43.75,586.133789912885
-91.75,43.75,578.432627106085
-91.25,43.75,627.694618599839
-90.75,43.75,611.493859644979
-90.25,43.75,605.341703064623
-89.75,43.75,602.824910134892
-89.25,43.75,566.840156656574
-88.75,43.75,559.209805982653
-88.25,43.75,574.98537982133
-87.75,43.75,530.747576171474
-86.25,43.75,534.734468810202
-85.75,43.75,442.48795863225
-85.25,43.75,536.791798438877
-84.75,43.75,518.092783022279
-84.25,43.75,522.248846626877
-83.75,43.75,539.59231261519
-83.25,43.75,534.469026779989
-82.75,43.75,421.753452308243
-82.25,43.75,516.413263529394
-81.75,43.75,518.724365495727
-81.25,43.75,470.108439492855
-80.75,43.75,485.80359753524
-80.25,43.75,488.56511015154
-104.25,44.25,368.350655180635
-103.75,44.25,394.714423906058
-103.25,44.25,410.330413338452
-102.75,44.25,384.401007589957
-102.25,44.25,385.984611655353
-101.75,44.25,389.847364629735
-101.25,44.25,412.513342147809
-100.75,44.25,428.710404032041
-100.25,44.25,438.206754284212
-99.75,44.25,438.330112836906
-99.25,44.25,442.023606088827
-98.75,44.25,444.722425069951
-98.25,44.25,439.966584331938
-97.75,44.25,439.755007106636
-97.25,44.25,536.291880694887
-96.75,44.25,586.593316313578
-96.25,44.25,598.247171546798
-95.75,44.25,598.129779064097
-95.25,44.25,610.423960087122
-94.75,44.25,617.008349220385
-94.25,44.25,620.497511624359
-93.75,44.25,619.332978610648
-93.25,44.25,614.5681218924
-92.75,44.25,628.912667447235
-92.25,44.25,606.230685823422
-91.75,44.25,610.132518326398
-91.25,44.25,648.401318968739
-90.75,44.25,643.901890275534
-90.25,44.25,635.487739088101
-89.75,44.25,599.016676058527
-89.25,44.25,609.878201873391
-88.75,44.25,592.828900353168
-88.25,44.25,629.828660921194
-87.75,44.25,590.086661285604
-86.25,44.25,594.265058804303
-85.75,44.25,574.267450176179
-85.25,44.25,547.631342971101
-84.75,44.25,510.916091258463
-84.25,44.25,454.342281224119
-83.75,44.25,587.355870848533
-83.25,44.25,567.739182215359
-82.75,44.25,542.498093144619
-82.25,44.25,539.967522961902
-104.25,44.75,415.229270387441
-103.75,44.75,398.003526094137
-103.25,44.75,371.073590670479
-102.75,44.75,388.017950696405
-102.25,44.75,396.315953477286
-101.75,44.75,405.922059557866
-101.25,44.75,419.655816872139
-100.75,44.75,431.765703251585
-100.25,44.75,442.368002593983
-99.75,44.75,438.514486261178
-99.25,44.75,453.433632668573
-98.75,44.75,457.839316908037
-98.25,44.75,578.813520593802
-97.75,44.75,594.05936404629
-97.25,44.75,603.327476094011
-96.75,44.75,573.162365469849
-96.25,44.75,621.62161472789
-95.75,44.75,629.181289147957
-95.25,44.75,637.953863334726
-94.75,44.75,645.076797533315
-94.25,44.75,587.117897925986
-93.75,44.75,601.849223624333
-93.25,44.75,664.387853137392
-92.75,44.75,649.628999876091
-92.25,44.75,662.200401261915
-91.75,44.75,679.850584638072
-91.25,44.75,681.821269784472
-90.75,44.75,680.747664613649
-90.25,44.75,679.25824292982
-89.75,44.75,597.569789271452
-89.25,44.75,629.099787821178
-88.75,44.75,618.067732724827
-88.25,44.75,653.757995779044
-87.75,44.75,530.115254738601
-86.75,44.75,615.718841693364
-86.25,44.75,615.075399663765
-85.75,44.75,585.458812411875
-85.25,44.75,513.113517046673
-84.75,44.75,621.530743589276
-84.25,44.75,616.017255682731
-83.75,44.75,609.15447717288
-83.25,44.75,582.153810248536
-81.25,44.75,564.851123091765
-80.75,44.75,579.313067309675
-80.25,44.75,579.096305113635
-104.25,45.25,385.236124342307
-103.75,45.25,426.550873319153
-103.25,45.25,463.315934975632
-102.75,45.25,488.390929276124
-102.25,45.25,471.721090718638
-101.75,45.25,418.109872411471
-101.25,45.25,422.320751609979
-100.75,45.25,421.72322181752
-100.25,45.25,445.752801744267
-99.75,45.25,572.805521358736
-99.25,45.25,588.336460088147
-98.75,45.25,595.549923740327
-98.25,45.25,597.455661879387
-97.75,45.25,632.239888001815
-97.25,45.25,634.255917255185
-96.75,45.25,633.484475120815
-96.25,45.25,631.543296255637
-95.75,45.25,636.835595972778
-95.25,45.25,634.582260066643
-94.75,45.25,630.064600228798
-94.25,45.25,636.090337495305
-93.75,45.25,649.00740368804
-93.25,45.25,663.785754858516
-92.75,45.25,687.001991331112
-92.25,45.25,692.320268235402
-91.75,45.25,700.120136496145
-91.25,45.25,683.519163818099
-90.75,45.25,691.144352329196
-90.25,45.25,669.137066952884
-89.75,45.25,649.280049415829
-89.25,45.25,655.816905067768
-88.75,45.25,653.265782985487
-88.25,45.25,662.51963405007
-87.75,45.25,672.123879718827
-87.25,45.25,660.352762149967
-86.75,45.25,518.680763458426
-86.25,45.25,614.668292277958
-85.75,45.25,619.713158904342
-85.25,45.25,663.242849910341
-84.75,45.25,640.384728802694
-84.25,45.25,628.605796140029
-83.75,45.25,631.091210875427
-83.25,45.25,634.159624674474
-82.75,45.25,619.491830120562
-82.25,45.25,620.213447528426
-81.75,45.25,622.345717645832
-81.25,45.25,632.490295575
-80.75,45.25,616.415542384144
-80.25,45.25,561.541357589245
-104.25,45.75,404.697734004818
-103.75,45.75,413.477307012305
-103.25,45.75,451.198031891952
-102.75,45.75,474.60521352198
-102.25,45.75,462.23051005695
-101.75,45.75,499.397662777454
-101.25,45.75,431.701025316026
-100.75,45.75,535.118816177826
-100.25,45.75,583.729564194335
-99.75,45.75,604.702722123126
-99.25,45.75,614.421670774929
-98.75,45.75,620.214848885313
-98.25,45.75,630.777108244481
-97.75,45.75,641.473408363527
-97.25,45.75,640.888505049894
-96.75,45.75,636.233409093926
-96.25,45.75,635.185930492356
-95.75,45.75,631.606837404728
-95.25,45.75,637.143890448257
-94.75,45.75,628.590290521272
-94.25,45.75,623.969981044618
-93.75,45.75,634.331186003808
-93.25,45.75,652.128427779069
-92.75,45.75,676.796584252006
-92.25,45.75,687.858046711306
-91.75,45.75,695.22326305171
-91.25,45.75,682.526919277996
-90.75,45.75,663.7226862323
-90.25,45.75,693.118351065088
-89.75,45.75,687.744085251121
-89.25,45.75,649.147943660617
-88.75,45.75,651.096134294989
-88.25,45.75,655.454387980397
-87.75,45.75,646.941892308067
-87.25,45.75,636.872421272434
-86.75,45.75,525.065227790328
-86.25,45.75,656.575171402888
-85.75,45.75,673.68136235897
-85.25,45.75,664.763679300086
-84.75,45.75,648.435525166162
-84.25,45.75,638.66085765243
-83.75,45.75,643.715114048216
-83.25,45.75,649.483014556543
-82.75,45.75,611.010388513503
-82.25,45.75,576.815786105697
-81.75,45.75,590.236854929703
-81.25,45.75,607.450483004795
-80.75,45.75,581.868295756118
-80.25,45.75,588.655847187212
